customer_id,plan,monthly_charges,contract_type
12928,Basic,24.26,Month-to-month
12929,Premium,116.63,Month-to-month
12930,Basic,29.49,One year
12931,Basic,20.71,One year
12932,Standard,83.33,Two year
12933,Basic,38.27,Two year
12934,Standard,63.66,Month-to-month
12935,Premium,119.01,Two year
12936,Standard,71.95,Month-to-month
12937,Premium,97.11,One year
12938,Standard,51.52,One year
12939,Basic,31.98,One year
12940,Premium,120.31,One year
12941,Basic,20.61,Month-to-month
12942,Basic,38.61,One year
12943,Premium,121.72,One year
12944,Basic,41.78,Two year
12945,Basic,26.1,Month-to-month
12946,Standard,52.25,Two year
12947,Standard,82.52,Month-to-month
12948,Basic,21.57,Month-to-month
12949,Premium,118.71,Two year
12950,Basic,37.93,Month-to-month
12951,Basic,39.81,One year
12952,Basic,37.01,One year
12953,Premium,115.66,One year
12954,Basic,43.36,Two year
12955,Premium,128.78,One year
12956,Standard,67.2,Month-to-month
12957,Basic,31.67,Month-to-month
12958,Standard,67.68,Month-to-month
12959,Basic,25.17,Two year
12960,Standard,77.8,Two year
12961,Standard,63.26,Month-to-month
12962,Basic,29.96,One year
12963,Standard,61.44,Two year
12964,Basic,24.1,Month-to-month
12965,Basic,24.93,One year
12966,Standard,77.46,Month-to-month
12967,Basic,29.3,Month-to-month
12968,Premium,107.63,Month-to-month
12969,Premium,124.04,Month-to-month
12970,Premium,102.64,One year
12971,Standard,76.83,Month-to-month
12972,Premium,95.03,Two year
12973,Basic,29.97,Month-to-month
12974,Standard,61.31,Month-to-month
12975,Basic,27.33,Month-to-month
12976,Premium,133.34,Month-to-month
12977,Standard,67.29,One year
12978,Premium,107.19,One year
12979,Premium,147.48,One year
12980,Standard,51.55,Month-to-month
12981,Standard,68.98,Month-to-month
12982,Premium,124.07,Month-to-month
12983,Premium,132.49,One year
12984,Standard,71.03,One year
12985,Basic,33.52,Two year
12986,Basic,42.9,Month-to-month
12987,Basic,43.48,Two year
12988,Basic,22.26,One year
12989,Standard,58.56,Month-to-month
12990,Standard,63.83,Two year
12991,Premium,96.17,One year
12992,Standard,82.35,Month-to-month
12993,Basic,39.36,Month-to-month
12994,Standard,50.81,Month-to-month
12995,Basic,34.91,Two year
12996,Basic,36.11,One year
12997,Standard,80.89,One year
12998,Basic,31.45,One year
12999,Basic,25.92,One year
13000,Premium,111.93,Two year
13001,Standard,62.93,Month-to-month
13002,Basic,29.17,Month-to-month
13003,Premium,129.26,One year
13004,Standard,71.85,Month-to-month
13005,Basic,34.42,Month-to-month
13006,Basic,39.32,One year
13007,Basic,42.16,One year
13008,Premium,124.42,Two year
13009,Basic,28.34,Month-to-month
13010,Premium,134.04,Two year
13011,Premium,134.26,Month-to-month
13012,Standard,80.85,Two year
13013,Basic,43.15,Month-to-month
13014,Basic,25.51,Month-to-month
13015,Basic,27.11,Month-to-month
13016,Standard,59.35,Month-to-month
13017,Premium,101.16,Two year
13018,Premium,142.23,Month-to-month
13019,Standard,70.79,One year
13020,Basic,27.92,Month-to-month
13021,Basic,25.37,One year
13022,Standard,65.18,Month-to-month
13023,Standard,59.12,One year
13024,Premium,142.84,Two year
13025,Standard,76.33,One year
13026,Basic,36.32,One year
13027,Standard,65.91,Two year
13028,Basic,21.95,Two year
13029,Premium,142.98,Month-to-month
13030,Standard,59.03,One year
13031,Basic,44.12,Month-to-month
13032,Basic,33.18,One year
13033,Standard,60.84,Month-to-month
13034,Standard,69.5,Month-to-month
13035,Basic,28.86,One year
13036,Basic,38.22,Month-to-month
13037,Standard,66.17,One year
13038,Standard,71.42,Two year
13039,Standard,53.65,Two year
13040,Standard,73.67,Month-to-month
13041,Basic,24.91,Month-to-month
13042,Basic,23.33,Month-to-month
13043,Basic,33.55,Month-to-month
13044,Basic,40.14,One year
13045,Standard,78.5,Month-to-month
13046,Basic,31.82,One year
13047,Standard,74.9,One year
13048,Basic,43.94,One year
13049,Basic,39.85,Two year
13050,Basic,30.22,One year
13051,Basic,41.41,One year
13052,Standard,67.5,Month-to-month
13053,Basic,35.73,Month-to-month
13054,Basic,39.57,One year
13055,Basic,43.77,Two year
13056,Standard,79.14,One year
13057,Standard,71.15,Month-to-month
13058,Basic,37.63,One year
13059,Standard,77.56,Month-to-month
13060,Basic,34.46,One year
13061,Basic,42.92,Month-to-month
13062,Basic,34.99,One year
13063,Premium,101.51,Month-to-month
13064,Basic,30.88,One year
13065,Basic,21.7,Month-to-month
13066,Standard,77.77,One year
13067,Premium,98.21,One year
13068,Standard,83.36,Month-to-month
13069,Basic,33.04,One year
13070,Premium,124.84,One year
13071,Standard,80.05,One year
13072,Standard,70.67,Two year
13073,Basic,23.14,One year
13074,Basic,41.61,Two year
13075,Basic,43.37,Two year
13076,Basic,44.3,Month-to-month
13077,Premium,135.42,One year
13078,Standard,66.48,One year
13079,Standard,62.76,One year
13080,Standard,55.01,One year
13081,Basic,34.79,One year
13082,Basic,37.32,Month-to-month
13083,Basic,31.51,One year
13084,Basic,42.99,Two year
13085,Basic,21.03,Two year
13086,Basic,42.98,Month-to-month
13087,Premium,103.21,Month-to-month
13088,Standard,55.24,Month-to-month
13089,Standard,62.29,One year
13090,Basic,34.4,One year
13091,Premium,112.13,Two year
13092,Premium,92.26,Two year
13093,Premium,103.3,One year
13094,Premium,137.5,One year
13095,Basic,33.4,Month-to-month
13096,Premium,133.5,Month-to-month
13097,Standard,57.73,One year
13098,Standard,57.26,Month-to-month
13099,Premium,149.86,Month-to-month
13100,Standard,52.61,One year
13101,Basic,38.36,One year
13102,Basic,27.18,Two year
13103,Standard,51.42,Month-to-month
13104,Basic,21.82,One year
13105,Premium,96.41,One year
13106,Premium,144.04,Month-to-month
13107,Standard,73.93,Month-to-month
13108,Basic,23.45,Two year
13109,Basic,40.37,One year
13110,Basic,32.29,One year
13111,Basic,40.82,Month-to-month
13112,Basic,44.01,Month-to-month
13113,Basic,31.28,One year
13114,Basic,21.64,One year
13115,Basic,24.23,Two year
13116,Standard,66.27,Month-to-month
13117,Basic,35.36,Month-to-month
13118,Standard,70.09,One year
13119,Standard,51.3,Month-to-month
13120,Premium,116.25,Two year
13121,Basic,35.12,Two year
13122,Basic,41.72,One year
13123,Standard,84.25,Month-to-month
13124,Standard,50.71,Month-to-month
13125,Premium,137.49,Month-to-month
13126,Premium,140.27,One year
13127,Standard,74.51,Month-to-month
13128,Standard,66.33,Two year
13129,Basic,28.66,Month-to-month
13130,Basic,20.31,One year
13131,Basic,41.88,One year
13132,Standard,74.57,One year
13133,Basic,20.93,Month-to-month
13134,Basic,33.95,One year
13135,Basic,32.94,One year
13136,Standard,70.24,One year
13137,Premium,105.43,One year
13138,Basic,25.2,Two year
13139,Basic,34.44,Month-to-month
13140,Basic,37.33,Month-to-month
13141,Standard,50.5,Month-to-month
13142,Basic,37.11,One year
13143,Basic,41.57,One year
13144,Standard,69.52,Month-to-month
13145,Basic,25.82,Month-to-month
13146,Basic,21.33,Month-to-month
13147,Basic,30.09,One year
13148,Standard,74.94,One year
13149,Premium,116.01,Two year
13150,Basic,24.19,One year
13151,Premium,95.35,Month-to-month
13152,Standard,77.72,Month-to-month
13153,Standard,65.04,One year
13154,Premium,106.74,One year
13155,Standard,83.49,Two year
13156,Basic,41.65,Month-to-month
13157,Basic,41.95,Two year
13158,Premium,97.62,Month-to-month
13159,Standard,59.57,Two year
13160,Basic,31.75,Two year
13161,Basic,23.83,Month-to-month
13162,Standard,82.06,Month-to-month
13163,Basic,24.42,Two year
13164,Basic,44.26,Two year
13165,Standard,54.18,Month-to-month
13166,Basic,27.75,One year
13167,Basic,35.47,Month-to-month
13168,Basic,34.48,Month-to-month
13169,Standard,66.91,One year
13170,Standard,68.67,Month-to-month
13171,Standard,77.56,One year
13172,Basic,29.22,One year
13173,Basic,33.52,Two year
13174,Standard,60.25,Month-to-month
13175,Basic,26.32,One year
13176,Standard,61.07,One year
13177,Standard,82.99,Month-to-month
13178,Standard,67.8,Month-to-month
13179,Basic,31.43,One year
13180,Basic,34.03,Month-to-month
13181,Basic,22.79,Month-to-month
13182,Basic,34.67,Two year
13183,Basic,35.92,Month-to-month
13184,Premium,146.31,Month-to-month
13185,Standard,63.38,One year
13186,Standard,66.89,Month-to-month
13187,Basic,36.21,Month-to-month
13188,Premium,118.82,Month-to-month
13189,Basic,44.98,Two year
13190,Standard,61.6,Month-to-month
13191,Basic,38.33,Month-to-month
13192,Basic,39.0,Month-to-month
13193,Basic,34.56,Month-to-month
13194,Standard,62.14,Month-to-month
13195,Standard,70.78,Two year
13196,Standard,54.28,Two year
13197,Standard,69.87,One year
13198,Standard,72.61,One year
13199,Standard,63.79,Month-to-month
13200,Standard,56.2,Month-to-month
13201,Premium,116.06,Two year
13202,Standard,64.57,One year
13203,Basic,21.9,Month-to-month
13204,Basic,38.06,One year
13205,Standard,60.98,Month-to-month
13206,Premium,102.51,Month-to-month
13207,Standard,63.19,One year
13208,Basic,32.33,One year
13209,Premium,107.85,Two year
13210,Basic,37.73,Month-to-month
13211,Basic,27.96,Two year
13212,Standard,69.9,One year
13213,Basic,29.07,Month-to-month
13214,Basic,44.06,Month-to-month
13215,Basic,26.43,Month-to-month
13216,Basic,25.5,Month-to-month
13217,Standard,77.01,One year
13218,Basic,30.83,Month-to-month
13219,Basic,22.58,Month-to-month
13220,Standard,76.74,Month-to-month
13221,Premium,126.5,Two year
13222,Premium,121.62,Month-to-month
13223,Basic,21.43,Month-to-month
13224,Premium,94.5,Month-to-month
13225,Basic,43.39,Month-to-month
13226,Premium,126.35,Month-to-month
13227,Basic,31.13,Two year
13228,Standard,67.25,Month-to-month
13229,Basic,34.54,Month-to-month
13230,Basic,39.65,Month-to-month
13231,Basic,38.19,Month-to-month
13232,Standard,71.38,Month-to-month
13233,Standard,53.68,Two year
13234,Basic,34.87,Month-to-month
13235,Basic,40.88,Month-to-month
13236,Basic,44.49,One year
13237,Standard,62.99,Two year
13238,Standard,63.86,Two year
13239,Basic,37.61,One year
13240,Basic,28.38,Two year
13241,Premium,136.25,Month-to-month
13242,Basic,43.79,Month-to-month
13243,Basic,33.88,Month-to-month
13244,Basic,42.1,One year
13245,Standard,55.37,Month-to-month
13246,Standard,65.19,Two year
13247,Basic,33.52,Month-to-month
13248,Standard,61.71,Month-to-month
13249,Basic,30.74,Two year
13250,Standard,84.05,One year
13251,Standard,63.93,Month-to-month
13252,Basic,34.93,Month-to-month
13253,Premium,103.43,Month-to-month
13254,Basic,23.28,Month-to-month
13255,Standard,61.54,Month-to-month
13256,Standard,81.35,Month-to-month
13257,Basic,40.98,One year
13258,Basic,20.97,Month-to-month
13259,Basic,33.32,One year
13260,Standard,69.01,Two year
13261,Basic,39.09,Month-to-month
13262,Premium,125.8,Month-to-month
13263,Basic,20.92,Month-to-month
13264,Premium,101.19,Two year
13265,Standard,81.21,One year
13266,Standard,62.61,One year
13267,Basic,35.14,Month-to-month
13268,Standard,84.74,Month-to-month
13269,Premium,94.01,One year
13270,Premium,138.81,Month-to-month
13271,Basic,41.19,Two year
13272,Basic,44.08,One year
13273,Standard,83.24,Month-to-month
13274,Basic,41.78,One year
13275,Basic,24.34,Month-to-month
13276,Basic,31.38,Two year
13277,Basic,27.55,Month-to-month
13278,Standard,79.02,Month-to-month
13279,Premium,102.96,Month-to-month
13280,Standard,82.56,Month-to-month
13281,Basic,39.61,One year
13282,Basic,27.37,Month-to-month
13283,Premium,115.78,Two year
13284,Standard,54.58,One year
13285,Premium,149.99,Month-to-month
13286,Premium,98.57,Month-to-month
13287,Standard,68.78,One year
13288,Basic,31.19,Two year
13289,Basic,28.7,Month-to-month
13290,Premium,127.24,Month-to-month
13291,Standard,53.65,Month-to-month
13292,Basic,43.69,One year
13293,Basic,26.91,Month-to-month
13294,Basic,38.56,Month-to-month
13295,Standard,66.91,One year
13296,Premium,145.58,One year
13297,Standard,70.51,Two year
13298,Standard,60.51,One year
13299,Basic,27.69,Two year
13300,Standard,60.91,Month-to-month
13301,Standard,75.33,One year
13302,Standard,55.85,One year
13303,Standard,52.57,Month-to-month
13304,Premium,141.74,Month-to-month
13305,Premium,99.29,Month-to-month
13306,Basic,26.34,Month-to-month
13307,Basic,28.88,Month-to-month
13308,Basic,24.8,Month-to-month
13309,Standard,66.79,Two year
13310,Standard,72.6,Month-to-month
13311,Basic,25.77,Month-to-month
13312,Basic,36.48,Month-to-month
13313,Basic,22.91,Two year
13314,Basic,35.07,Two year
13315,Premium,141.3,Month-to-month
13316,Premium,109.82,Month-to-month
13317,Standard,63.14,One year
13318,Standard,71.09,One year
13319,Standard,64.66,Two year
13320,Basic,35.4,Month-to-month
13321,Standard,64.39,Month-to-month
13322,Premium,119.51,Month-to-month
13323,Basic,36.87,Month-to-month
13324,Standard,60.84,Month-to-month
13325,Basic,38.07,Month-to-month
13326,Basic,38.2,Month-to-month
13327,Standard,56.3,Two year
13328,Basic,38.68,Month-to-month
13329,Standard,78.15,Month-to-month
13330,Basic,27.39,One year
13331,Premium,149.65,Month-to-month
13332,Standard,56.12,One year
13333,Standard,72.07,Month-to-month
13334,Standard,76.02,Month-to-month
13335,Standard,61.48,Month-to-month
13336,Premium,102.9,One year
13337,Standard,69.19,Month-to-month
13338,Basic,35.35,Month-to-month
13339,Standard,68.56,One year
13340,Premium,92.12,One year
13341,Standard,62.02,Two year
13342,Premium,103.09,One year
13343,Standard,80.76,Month-to-month
13344,Basic,35.08,One year
13345,Basic,24.95,Month-to-month
13346,Standard,61.21,One year
13347,Standard,71.14,Month-to-month
13348,Basic,37.22,Month-to-month
13349,Basic,39.59,One year
13350,Standard,82.62,Month-to-month
13351,Premium,102.91,Month-to-month
13352,Basic,22.33,One year
13353,Basic,31.72,Month-to-month
13354,Basic,30.19,One year
13355,Standard,53.22,Month-to-month
13356,Basic,32.56,Month-to-month
13357,Basic,33.35,Two year
13358,Standard,52.63,Month-to-month
13359,Premium,110.62,One year
13360,Premium,117.84,Month-to-month
13361,Basic,43.61,Month-to-month
13362,Standard,70.69,Month-to-month
13363,Basic,27.61,Month-to-month
13364,Basic,25.3,Two year
13365,Premium,94.2,Two year
13366,Premium,103.38,Month-to-month
13367,Basic,37.12,Month-to-month
13368,Basic,41.49,Month-to-month
13369,Basic,27.24,Month-to-month
13370,Basic,30.57,One year
13371,Basic,38.85,Month-to-month
13372,Premium,129.95,Two year
13373,Premium,106.32,Month-to-month
13374,Premium,115.58,Month-to-month
13375,Standard,63.32,One year
13376,Premium,118.45,One year
13377,Basic,44.28,Two year
13378,Premium,147.27,Month-to-month
13379,Standard,67.39,Month-to-month
13380,Premium,128.86,Month-to-month
13381,Standard,61.7,Month-to-month
13382,Basic,44.4,Month-to-month
13383,Basic,30.7,Month-to-month
13384,Basic,24.37,Two year
13385,Premium,93.28,Month-to-month
13386,Premium,127.55,Two year
13387,Standard,60.76,Month-to-month
13388,Premium,91.61,Two year
13389,Premium,92.36,Month-to-month
13390,Standard,75.97,Month-to-month
13391,Basic,41.67,One year
13392,Standard,71.92,One year
13393,Basic,32.16,Month-to-month
13394,Basic,36.19,Month-to-month
13395,Basic,28.03,Month-to-month
13396,Basic,37.16,Two year
13397,Basic,27.1,Two year
13398,Basic,43.03,One year
13399,Basic,20.32,One year
13400,Standard,62.26,Month-to-month
13401,Premium,110.65,Month-to-month
13402,Premium,137.27,Month-to-month
13403,Standard,59.01,One year
13404,Standard,73.91,Two year
13405,Standard,72.74,Two year
13406,Standard,68.7,One year
13407,Standard,58.42,Month-to-month
13408,Premium,133.61,One year
13409,Basic,32.61,One year
13410,Standard,69.33,Month-to-month
13411,Basic,28.73,One year
13412,Standard,81.54,Month-to-month
13413,Premium,109.04,One year
13414,Basic,33.37,Month-to-month
13415,Basic,24.73,Month-to-month
13416,Basic,24.87,One year
13417,Basic,22.33,Month-to-month
13418,Basic,39.7,Month-to-month
13419,Standard,71.13,One year
13420,Standard,63.08,Two year
13421,Basic,36.03,Two year
13422,Standard,50.05,Month-to-month
13423,Basic,22.32,Month-to-month
13424,Basic,27.4,Month-to-month
13425,Standard,51.04,Month-to-month
13426,Basic,42.94,Month-to-month
13427,Standard,80.05,One year
13428,Basic,32.19,Month-to-month
13429,Standard,84.3,One year
13430,Basic,28.28,Two year
13431,Basic,23.69,One year
13432,Basic,42.61,One year
13433,Premium,104.45,One year
13434,Basic,22.44,Two year
13435,Premium,114.26,Two year
13436,Standard,64.15,One year
13437,Basic,44.11,One year
13438,Basic,25.64,Month-to-month
13439,Premium,106.61,One year
13440,Basic,37.62,Month-to-month
13441,Basic,24.39,Month-to-month
13442,Basic,28.39,Two year
13443,Standard,78.74,One year
13444,Basic,28.55,Month-to-month
13445,Premium,106.34,Month-to-month
13446,Basic,36.33,Month-to-month
13447,Standard,76.1,Two year
13448,Standard,67.97,One year
13449,Standard,82.56,One year
13450,Premium,127.15,One year
13451,Premium,131.15,Month-to-month
13452,Basic,39.97,Month-to-month
13453,Basic,38.65,Month-to-month
13454,Basic,25.57,Month-to-month
13455,Basic,26.45,Month-to-month
13456,Standard,78.03,Month-to-month
13457,Premium,111.38,One year
13458,Basic,24.76,Month-to-month
13459,Basic,22.57,One year
13460,Basic,40.63,One year
13461,Basic,26.02,Two year
13462,Premium,149.09,One year
13463,Standard,57.84,Month-to-month
13464,Basic,42.24,One year
13465,Basic,31.3,Month-to-month
13466,Premium,108.08,Month-to-month
13467,Premium,107.42,One year
13468,Basic,44.88,One year
13469,Basic,32.35,One year
13470,Standard,77.39,One year
13471,Basic,31.3,Two year
13472,Standard,56.38,One year
13473,Premium,111.32,One year
13474,Standard,64.7,Month-to-month
13475,Basic,35.28,One year
13476,Basic,36.88,One year
13477,Basic,29.46,Month-to-month
13478,Basic,42.83,One year
13479,Standard,77.38,Two year
13480,Basic,36.96,Month-to-month
13481,Premium,143.52,Month-to-month
13482,Basic,20.39,Month-to-month
13483,Basic,39.21,Month-to-month
13484,Basic,22.9,Month-to-month
13485,Standard,64.96,Two year
13486,Standard,84.46,Month-to-month
13487,Standard,69.83,One year
13488,Premium,108.0,Two year
13489,Standard,55.07,Month-to-month
13490,Standard,51.39,One year
13491,Premium,114.56,Month-to-month
13492,Basic,23.18,Month-to-month
13493,Standard,56.32,Month-to-month
