customerid,totalspending
17444,104.19
17445,89.55
17446,283.38
17447,215.88
17448,83.28
17449,159.15
17450,131.43
17451,387.75
17452,160.53
17453,74.97
17454,62.49
17455,162.93
17456,110.70
17457,177.06
17458,204.09
17459,110.58
17460,245.25
17461,89.58
17462,126.75
17463,91.95
17464,67.29
17465,208.38
17466,249.81
17467,171.93
17468,90.45
17469,345.06
17470,128.43
17471,98.70
17472,194.04
17473,251.70
17474,90.78
17475,345.54
17476,71.55
17477,73.74
17478,105.78
17479,123.69
17480,80.37
17481,346.44
17482,202.50
17483,196.92
17484,132.99
17485,88.38
17486,121.35
17487,177.33
17488,121.95
17489,225.33
17490,63.51
17491,447.09
17492,359.19
17493,107.52
17494,172.29
17495,242.04
17496,303.54
17497,319.77
17498,64.11
17499,118.02
17500,191.91
17501,378.27
17502,231.42
17503,437.07
17504,179.07
17505,78.06
17506,112.23
17507,93.42
17508,358.02
17509,366.90
17510,196.74
17511,174.51
17512,364.92
17513,164.43
17514,110.31
17515,435.75
17516,128.28
17517,285.39
17518,65.94
17519,175.98
17520,249.57
17521,426.72
17522,88.41
17523,125.70
17524,70.32
17525,64.65
17526,152.58
17527,275.52
17528,415.41
17529,108.66
17530,334.56
17531,190.53
17532,318.96
17533,377.79
17534,115.47
17535,237.81
17536,128.28
17537,336.12
17538,287.52
17539,98.52
17540,158.55
17541,114.15
17542,82.08
17543,176.04
17544,111.15
17545,98.67
17546,299.31
17547,209.40
17548,169.53
17549,183.78
17550,68.16
17551,75.54
17552,61.71
17553,150.03
17554,254.82
17555,97.89
17556,189.66
17557,103.95
17558,121.38
17559,167.55
17560,121.11
17561,121.23
17562,184.65
17563,206.58
17564,129.21
17565,215.16
17566,113.04
17567,192.33
17568,116.13
17569,124.26
17570,100.17
17571,312.33
17572,280.23
17573,154.47
17574,124.05
17575,203.28
17576,218.34
17577,273.30
17578,273.06
17579,364.38
17580,186.93
17581,115.14
17582,229.29
17583,190.20
17584,169.14
17585,120.06
17586,106.32
17587,299.07
17588,84.45
17589,107.40
17590,64.62
17591,157.68
17592,127.02
17593,358.59
17594,445.17
17595,164.94
17596,174.99
17597,114.69
17598,101.40
17599,195.39
17600,102.66
17601,124.77
17602,65.43
17603,229.62
17604,217.17
17605,134.79
17606,124.86
17607,112.86
17608,154.86
17609,112.65
17610,231.18
17611,111.15
17612,64.65
17613,133.23
17614,161.04
17615,175.83
17616,232.05
17617,64.44
17618,347.70
17619,254.28
17620,123.03
17621,401.85
17622,126.87
17623,351.84
17624,68.25
17625,374.79
17626,166.65
17627,426.51
17628,164.07
17629,394.20
17630,88.32
17631,86.37
17632,184.29
17633,168.75
17634,426.57
17635,114.30
17636,201.09
17637,170.49
17638,105.18
17639,240.21
17640,96.72
17641,303.42
17642,201.87
17643,176.52
17644,367.14
17645,107.07
17646,71.46
17647,64.35
17648,244.47
17649,84.81
17650,202.74
17651,96.12
17652,206.22
17653,190.20
17654,176.01
17655,63.78
17656,361.53
17657,60.90
17658,304.20
17659,308.22
17660,276.36
17661,115.83
17662,88.23
17663,382.89
17664,101.25
17665,103.17
17666,114.63
17667,97.08
17668,128.67
17669,287.37
17670,244.65
17671,206.16
17672,202.44
17673,203.79
17674,69.39
17675,85.95
17676,205.14
17677,134.37
17678,196.41
17679,395.82
17680,102.90
17681,195.75
17682,106.17
17683,166.32
17684,341.31
17685,75.99
17686,412.77
17687,80.97
17688,65.19
17689,104.25
17690,159.75
17691,130.56
17692,326.79
17693,100.71
17694,107.79
17695,104.16
17696,134.88
17697,220.92
17698,234.21
17699,249.27
17700,68.25
17701,96.78
17702,70.59
17703,193.80
17704,253.86
17705,417.63
17706,329.97
17707,230.64
17708,72.21
17709,184.56
17710,213.36
17711,111.09
17712,103.20
17713,214.08
17714,113.82
17715,101.43
17716,82.26
17717,221.46
17718,118.20
17719,134.91
17720,61.86
17721,186.36
17722,107.46
17723,69.60
17724,158.13
17725,240.72
17726,94.98
17727,122.10
17728,116.07
17729,160.83
17730,80.28
17731,69.18
17732,73.41
17733,88.65
17734,95.49
17735,231.45
17736,87.87
17737,117.48
17738,150.51
17739,163.50
17740,228.90
17741,79.41
17742,402.87
17743,129.36
17744,239.19
17745,289.56
17746,122.37
17747,93.60
17748,415.29
17749,84.06
17750,204.99
17751,235.29
17752,173.46
17753,125.25
17754,235.41
17755,115.20
17756,123.27
17757,87.42
17758,235.80
17759,95.94
17760,378.00
17761,242.37
17762,81.21
17763,85.02
17764,377.49
17765,206.91
17766,80.97
17767,82.50
17768,312.48
17769,102.24
17770,150.33
17771,95.70
17772,72.90
17773,310.02
17774,198.81
17775,125.85
17776,248.58
17777,67.59
17778,237.12
17779,69.24
17780,186.93
17781,83.31
17782,81.42
17783,62.85
17784,236.73
17785,170.19
17786,99.60
17787,70.98
17788,224.85
17789,433.20
17790,70.38
17791,100.41
17792,201.81
17793,117.60
17794,104.55
17795,153.87
17796,66.93
17797,103.83
17798,231.45
17799,116.88
17800,446.13
17801,65.58
17802,124.23
17803,121.17
17804,234.30
17805,389.01
17806,248.85
17807,64.71
17808,122.46
17809,246.21
17810,64.02
17811,130.59
17812,93.51
17813,399.75
17814,356.67
17815,211.23
17816,87.00
17817,118.35
17818,93.00
17819,101.49
17820,113.55
17821,63.42
17822,275.28
17823,245.79
17824,72.15
17825,128.37
17826,350.16
17827,190.26
17828,157.47
17829,440.19
17830,134.34
17831,76.95
17832,438.51
17833,66.45
17834,244.23
17835,397.56
17836,181.77
17837,397.23
17838,124.26
17839,283.98
17840,187.53
17841,231.99
17842,111.45
17843,69.00
17844,207.84
17845,68.01
17846,64.53
17847,184.38
17848,242.16
17849,115.98
17850,164.04
17851,249.27
17852,217.77
17853,240.54
17854,102.45
17855,73.74
17856,130.56
17857,153.72
17858,402.78
17859,197.79
17860,130.29
17861,380.40
17862,93.84
17863,133.41
17864,241.65
17865,185.22
17866,196.65
17867,88.17
17868,130.62
17869,80.58
17870,278.46
17871,130.20
17872,70.83
17873,82.56
17874,387.78
17875,397.80
17876,116.70
17877,218.82
17878,73.32
17879,72.57
17880,232.65
17881,371.67
17882,106.83
17883,320.85
17884,336.30
17885,99.45
17886,193.47
17887,61.14
17888,248.88
17889,112.41
17890,214.56
17891,109.80
17892,173.52
17893,280.38
17894,94.23
17895,100.56
17896,111.42
17897,77.25
17898,303.96
17899,214.08
17900,76.77
17901,111.18
17902,102.03
17903,102.66
17904,229.53
17905,355.26
17906,229.62
17907,89.97
17908,165.63
17909,207.03
17910,107.76
17911,230.07
17912,274.74
17913,436.89
17914,104.19
17915,79.41
17916,125.10
17917,201.36
17918,128.52
17919,102.72
17920,70.53
17921,114.12
17922,352.86
17923,89.22
17924,60.54
17925,61.95
17926,229.32
17927,370.86
17928,128.43
17929,240.96
17930,103.92
17931,368.01
17932,101.46
17933,200.28
17934,246.72
17935,132.27
17936,87.60
17937,185.61
17938,211.32
17939,243.90
17940,117.60
17941,126.06
17942,298.74
17943,380.61
17944,216.36
17945,94.05
17946,104.76
17947,299.25
17948,60.42
17949,218.31
17950,159.36
17951,155.31
17952,122.43
17953,94.62
17954,175.38
17955,209.04
17956,113.19
17957,129.57
17958,174.93
17959,415.65
17960,77.40
17961,176.97
17962,84.60
17963,103.17
17964,172.74
17965,230.04
17966,339.03
17967,87.84
17968,232.95
17969,133.83
17970,63.39
17971,296.01
17972,117.45
17973,64.62
17974,181.59
17975,232.92
17976,254.31
17977,189.42
17978,194.70
17979,225.09
17980,92.73
17981,161.52
17982,437.64
17983,210.36
17984,68.16
17985,153.06
17986,196.80
17987,276.06
17988,129.66
17989,210.75
17990,110.13
17991,431.67
17992,163.44
17993,70.17
17994,333.18
17995,192.12
17996,425.07
17997,274.44
17998,112.44
17999,97.80
18000,204.81
18001,93.78
18002,239.22
18003,365.73
18004,123.30
18005,234.87
18006,114.36
18007,163.14
18008,90.75
18009,62.34
18010,133.71
18011,205.26
18012,392.01
18013,159.99
18014,97.92
18015,87.42
18016,308.73
18017,236.97
18018,227.43
18019,208.83
18020,284.52
18021,71.58
18022,449.49
18023,87.51
18024,131.97
18025,119.64
18026,107.61
18027,167.34
18028,127.83
18029,69.24
18030,203.01
18031,101.76
18032,210.96
18033,111.93
18034,76.74
18035,287.88
18036,404.13
18037,73.83
18038,67.38
18039,85.38
18040,199.77
18041,100.20
18042,176.34
18043,248.70
18044,379.20
18045,74.88
18046,395.61
18047,72.48
18048,112.26
18049,362.67
18050,96.45
18051,182.13
18052,233.79
18053,150.27
18054,110.10
18055,128.10
18056,179.46
18057,94.86
18058,100.53
18059,129.54
18060,114.81
18061,96.39
18062,204.69
18063,221.82
18064,225.15
18065,124.80
18066,83.49
18067,92.34
18068,234.21
18069,111.06
18070,200.10
18071,62.97
18072,154.14
18073,415.23
18074,412.29
18075,126.30
18076,150.93
18077,167.46
18078,203.91
18079,349.74
18080,243.93
18081,72.00
18082,61.17
18083,235.41
18084,123.66
18085,81.93
18086,349.20
18087,66.36
18088,416.85
18089,113.58
18090,222.45
18091,100.53
18092,162.72
18093,359.40
18094,92.28
18095,444.00
18096,94.98
18097,77.76
18098,318.69
18099,97.98
18100,204.54
18101,126.90
18102,186.99
18103,244.92
18104,111.72
18105,172.50
18106,154.77
18107,192.09
18108,200.01
18109,225.96
18110,278.55
18111,75.48
18112,164.49
18113,60.60
18114,426.48
18115,97.68
18116,103.80
18117,82.05
18118,122.82
18119,225.69
18120,160.74
18121,401.64
18122,428.67
18123,80.34
18124,222.66
18125,134.58
18126,123.15
18127,123.18
18128,104.94
18129,99.45
18130,195.72
18131,100.56
18132,165.81
18133,116.76
18134,123.81
18135,129.33
18136,405.36
18137,129.42
18138,229.23
18139,161.73
18140,214.89
18141,200.67
18142,413.22
18143,233.19
18144,326.37
18145,209.13
18146,81.15
18147,250.11
18148,106.29
18149,305.31
18150,85.38
18151,65.52
18152,81.39
18153,162.27
18154,119.04
18155,237.21
18156,434.70
18157,344.28
18158,183.75
18159,74.34
18160,129.57
18161,314.28
18162,449.19
18163,113.61
18164,203.64
18165,173.49
18166,423.99
18167,240.48
18168,194.61
18169,232.83
18170,219.99
18171,174.48
18172,354.15
18173,89.10
18174,422.94
18175,340.47
18176,176.64
18177,108.24
18178,104.88
18179,323.73
18180,337.14
18181,428.61
18182,236.61
18183,205.38
18184,429.78
18185,152.79
18186,68.97
18187,298.59
18188,363.18
18189,194.31
18190,214.95
18191,128.97
18192,129.09
18193,228.66
18194,407.76
18195,156.51
18196,180.27
18197,93.00
18198,60.87
18199,449.46
18200,60.90
18201,403.20
18202,69.87
18203,271.71
18204,167.79
18205,398.70
18206,250.71
18207,333.63
18208,63.33
18209,98.49
18210,87.45
18211,329.49
18212,110.97
18213,235.32
18214,235.89
18215,63.51
18216,115.38
18217,108.12
18218,111.39
18219,99.15
18220,79.32
18221,61.56
18222,66.21
18223,131.73
18224,365.88
18225,244.26
18226,121.26
18227,156.48
18228,103.26
18229,97.77
18230,88.08
18231,161.79
18232,80.49
18233,162.09
18234,158.43
18235,65.85
18236,86.22
18237,102.42
18238,134.70
18239,124.47
18240,83.85
18241,110.01
18242,117.21
18243,438.84
18244,72.78
18245,249.06
18246,80.91
18247,110.01
18248,72.66
18249,204.21
18250,221.97
18251,418.77
18252,438.51
18253,277.17
18254,116.07
18255,248.37
18256,82.08
18257,310.68
18258,293.64
18259,114.36
18260,386.55
18261,196.68
18262,199.05
18263,65.94
18264,77.31
18265,75.06
18266,63.60
18267,88.77
18268,155.16
18269,242.70
18270,77.40
18271,126.69
18272,235.71
18273,67.86
18274,152.16
18275,248.85
18276,130.02
18277,192.69
18278,231.30
18279,227.28
18280,67.86
18281,61.29
18282,222.81
18283,107.43
18284,150.45
18285,75.93
18286,321.15
18287,133.02
18288,93.15
18289,63.60
18290,72.96
18291,238.02
18292,95.70
18293,159.24
18294,230.22
18295,419.46
18296,110.19
18297,92.82
18298,123.93
18299,197.97
18300,110.04
18301,346.20
18302,241.23
18303,400.32
18304,124.83
18305,123.09
18306,220.47
18307,213.96
18308,390.00
18309,125.97
18310,412.14
18311,337.26
18312,216.27
18313,197.49
18314,339.84
18315,87.78
18316,181.68
18317,419.64
18318,77.61
18319,404.61
18320,72.93
18321,232.05
18322,433.83
18323,132.06
18324,411.78
18325,215.61
18326,285.15
18327,167.01
18328,66.93
18329,98.01
18330,101.85
18331,270.60
18332,66.69
18333,336.87
18334,173.82
18335,126.96
18336,63.93
18337,179.61
18338,178.86
18339,322.14
18340,70.59
18341,63.57
18342,129.78
18343,80.79
18344,153.78
18345,187.38
18346,126.69
18347,277.95
18348,278.22
18349,188.37
18350,81.03
18351,90.87
18352,249.48
18353,338.34
18354,90.69
18355,207.42
18356,232.23
18357,229.47
18358,203.07
18359,208.05
18360,121.95
18361,123.51
18362,127.83
18363,90.48
18364,97.74
18365,60.90
18366,123.39
18367,97.59
18368,227.04
18369,124.80
18370,201.09
18371,106.56
18372,134.49
18373,235.32
18374,116.88
18375,301.59
18376,270.87
18377,229.65
18378,75.45
18379,104.40
18380,64.56
18381,354.48
18382,115.68
18383,284.61
18384,193.38
18385,230.67
18386,126.45
18387,123.78
18388,231.33
18389,113.22
18390,333.27
18391,70.41
18392,174.63
18393,154.29
18394,299.58
18395,201.57
18396,109.14
18397,150.63
18398,444.03
18399,181.02
18400,245.40
18401,92.85
18402,67.29
18403,101.73
18404,115.68
18405,210.30
18406,237.00
18407,91.83
18408,272.22
18409,65.91
18410,76.23
18411,214.86
18412,129.06
18413,95.52
18414,79.77
18415,227.07
18416,171.57
18417,95.04
18418,91.29
18419,94.32
18420,117.18
18421,114.15
18422,125.88
18423,86.97
18424,240.75
18425,87.03
18426,238.89
18427,373.98
18428,120.18
18429,180.51
18430,61.05
18431,107.67
18432,71.13
18433,118.68
18434,73.71
18435,93.12
18436,204.33
18437,250.65
18438,239.01
18439,252.99
18440,73.59
18441,132.87
18442,157.65
18443,96.45
18444,197.79
18445,153.12
18446,211.47
18447,163.92
18448,110.07
18449,173.97
18450,320.85
18451,226.95
18452,283.05
18453,105.87
18454,183.45
18455,80.04
18456,60.18
18457,120.60
18458,222.00
18459,90.06
18460,116.52
18461,114.51
18462,95.76
18463,338.55
18464,159.06
18465,72.87
18466,88.02
18467,65.55
18468,180.15
18469,111.72
18470,419.94
18471,102.00
18472,70.68
18473,405.09
18474,424.89
18475,105.27
18476,103.59
18477,422.19
18478,399.21
18479,63.00
18480,234.60
18481,82.32
18482,175.86
18483,212.67
18484,359.46
18485,95.10
18486,161.07
18487,356.88
18488,91.68
18489,154.02
18490,120.03
18491,278.49
18492,176.64
18493,120.06
18494,217.29
18495,239.22
18496,397.62
18497,240.06
18498,444.96
18499,251.25
18500,79.59
18501,132.93
18502,109.65
18503,158.10
18504,206.94
18505,202.77
18506,103.17
18507,167.73
18508,196.32
18509,107.19
18510,445.11
18511,93.99
18512,98.97
18513,88.11
18514,69.69
18515,182.28
18516,175.17
18517,386.79
18518,366.03
18519,215.79
18520,208.62
18521,100.38
18522,229.35
18523,233.88
18524,443.19
18525,123.42
18526,166.68
18527,90.72
18528,118.56
18529,159.51
18530,384.30
18531,213.72
18532,185.43
18533,444.33
18534,182.46
18535,225.42
18536,115.65
18537,121.41
18538,154.38
18539,185.40
18540,61.35
18541,106.20
18542,412.92
18543,254.04
18544,117.06
18545,175.65
18546,78.39
18547,125.22
18548,239.37
18549,89.88
18550,446.10
18551,99.54
18552,419.88
18553,69.45
18554,254.88
18555,317.91
18556,97.41
18557,203.01
18558,249.69
18559,228.42
18560,200.13
18561,85.32
18562,81.24
18563,94.98
18564,133.80
18565,338.85
18566,423.75
18567,114.99
18568,175.89
18569,104.58
18570,63.45
18571,205.38
18572,81.15
18573,187.20
18574,121.17
18575,79.86
18576,132.72
18577,113.52
18578,178.35
18579,101.04
18580,116.16
18581,219.99
18582,229.53
18583,166.41
18584,197.43
18585,198.81
18586,237.54
18587,327.30
18588,154.80
18589,107.64
18590,112.38
18591,113.01
18592,60.33
18593,204.54
18594,278.37
18595,69.87
18596,113.73
18597,364.44
18598,161.01
18599,380.55
18600,408.66
18601,152.28
18602,63.18
18603,239.40
18604,247.11
18605,337.74
18606,102.48
18607,76.20
18608,208.20
18609,157.89
18610,230.49
18611,76.56
18612,246.39
18613,79.05
18614,195.90
18615,253.08
18616,301.68
18617,104.49
18618,72.21
18619,409.08
18620,121.62
18621,194.67
18622,425.01
18623,73.77
18624,62.58
18625,185.13
18626,175.65
18627,247.05
18628,82.05
18629,347.67
18630,122.07
18631,60.12
18632,212.31
18633,447.87
18634,70.47
18635,246.18
18636,377.64
18637,233.16
18638,126.39
18639,111.18
18640,178.02
18641,278.52
18642,86.55
18643,430.35
18644,207.27
18645,254.04
18646,219.72
18647,303.90
18648,121.80
18649,85.59
18650,241.62
18651,60.60
18652,102.06
18653,111.12
18654,134.88
18655,208.23
18656,379.74
18657,128.61
18658,284.73
18659,125.55
18660,81.36
18661,99.12
18662,187.44
18663,90.18
18664,433.26
18665,61.32
18666,115.80
18667,230.16
18668,114.84
18669,442.80
18670,415.53
18671,80.61
18672,244.53
18673,199.14
18674,105.36
18675,103.02
18676,228.75
18677,225.72
18678,343.95
18679,90.75
18680,66.99
18681,438.54
18682,246.72
18683,112.38
18684,155.58
18685,239.07
18686,182.28
18687,251.22
18688,249.03
18689,431.85
18690,66.24
18691,152.67
18692,113.85
18693,114.27
18694,89.25
18695,437.97
18696,65.82
18697,98.40
18698,90.96
18699,203.25
18700,105.24
18701,333.03
18702,247.26
18703,362.64
18704,158.70
18705,81.87
18706,109.32
18707,86.22
18708,323.79
18709,198.57
18710,80.22
18711,178.92
18712,427.89
18713,219.72
18714,236.25
18715,154.98
18716,213.60
18717,103.53
18718,447.57
18719,81.48
18720,202.35
18721,79.77
18722,93.03
18723,153.84
18724,80.04
18725,67.50
18726,118.65
18727,82.29
18728,191.85
18729,321.33
18730,134.64
18731,239.43
18732,254.43
18733,252.60
18734,78.81
18735,96.48
18736,113.52
18737,97.08
18738,344.88
18739,215.25
18740,442.83
18741,93.54
18742,68.91
18743,283.26
18744,79.17
18745,76.08
18746,218.82
18747,231.12
18748,86.46
18749,282.75
18750,364.74
18751,64.44
18752,433.11
18753,106.53
18754,87.18
18755,187.29
18756,242.13
18757,127.20
18758,89.58
18759,120.75
18760,115.59
18761,176.85
18762,62.64
18763,114.36
18764,313.29
18765,198.69
18766,206.01
18767,421.89
18768,238.68
18769,385.29
18770,116.37
18771,219.00
18772,324.54
18773,114.81
18774,247.20
18775,404.22
18776,66.27
18777,88.98
18778,113.85
18779,251.79
18780,210.78
18781,106.05
18782,238.17
18783,70.02
18784,89.34
18785,76.50
18786,87.78
18787,208.59
18788,79.41
18789,242.73
18790,194.31
18791,87.63
18792,75.42
18793,152.88
18794,251.76
18795,159.60
18796,426.93
18797,402.39
18798,435.96
18799,161.85
18800,244.23
18801,68.10
18802,288.96
18803,292.53
18804,404.25
18805,77.61
18806,366.27
18807,69.78
18808,130.14
18809,110.85
18810,162.42
18811,217.71
18812,131.79
18813,252.15
18814,129.93
18815,164.07
18816,231.54
18817,68.94
18818,196.08
18819,118.89
18820,413.43
18821,254.04
18822,364.41
18823,182.61
18824,95.61
18825,66.87
18826,133.02
18827,67.83
18828,160.35
18829,206.94
18830,222.24
18831,220.86
18832,127.89
18833,70.47
18834,385.23
18835,104.37
18836,95.07
18837,253.14
18838,101.46
18839,70.74
18840,250.17
18841,133.17
18842,70.86
18843,151.68
18844,103.35
18845,358.38
18846,227.16
18847,77.76
18848,200.01
18849,94.35
18850,116.16
18851,82.29
18852,189.69
18853,95.58
18854,84.54
18855,168.39
18856,290.61
18857,234.15
18858,189.48
18859,162.93
18860,105.24
18861,238.77
18862,100.11
18863,119.04
18864,63.06
18865,206.04
18866,110.76
18867,118.65
18868,70.23
18869,187.53
18870,98.40
18871,167.70
18872,98.10
18873,105.60
18874,63.06
18875,156.00
18876,222.39
18877,64.11
18878,239.64
18879,192.33
18880,341.01
18881,159.63
18882,100.38
18883,77.46
18884,74.70
18885,116.67
18886,109.29
18887,132.60
18888,245.31
18889,222.66
18890,390.72
18891,436.35
18892,96.57
18893,92.82
18894,74.94
18895,61.62
18896,231.12
18897,70.74
18898,91.83
18899,411.90
18900,66.87
18901,121.05
18902,94.32
18903,108.66
18904,133.41
18905,133.38
18906,117.90
18907,203.04
18908,69.51
18909,437.49
18910,246.87
18911,216.21
18912,130.20
18913,87.27
18914,93.81
18915,61.59
18916,75.30
18917,216.03
18918,176.94
18919,161.40
18920,215.70
18921,113.31
18922,60.66
18923,206.37
18924,226.11
18925,110.85
18926,320.55
18927,227.94
18928,239.67
18929,236.91
18930,218.34
18931,83.88
18932,172.26
18933,251.28
18934,271.56
18935,127.95
18936,83.79
18937,81.48
18938,67.08
18939,76.86
18940,123.54
18941,157.98
18942,73.14
18943,72.93
18944,132.90
18945,165.90
18946,156.42
18947,75.51
18948,112.56
18949,77.76
18950,73.62
18951,224.16
18952,338.61
18953,234.21
18954,80.10
18955,72.66
18956,63.06
18957,196.77
18958,377.82
18959,228.45
18960,195.63
18961,98.97
18962,197.85
18963,156.30
18964,219.03
18965,247.95
18966,87.48
18967,165.60
18968,175.65
18969,132.12
18970,321.06
18971,86.52
18972,177.15
