customerid,billmonth,totalamount,spendrank
31970,2026-07-01,125.03,33355
31970,2026-05-01,125.03,33355
31970,2026-06-01,125.03,33355
56666,2026-07-01,125.03,33355
56666,2026-05-01,125.03,33355
56666,2026-06-01,125.03,33355
62407,2026-06-01,125.03,33355
62407,2026-05-01,125.03,33355
62407,2026-07-01,125.03,33355
68776,2026-07-01,125.03,33355
68776,2026-06-01,125.03,33355
68776,2026-05-01,125.03,33355
77022,2026-06-01,125.03,33355
77022,2026-07-01,125.03,33355
77022,2026-05-01,125.03,33355
83221,2026-07-01,125.03,33355
83221,2026-05-01,125.03,33355
83221,2026-06-01,125.03,33355
21171,2026-06-01,125.02,33376
21171,2026-05-01,125.02,33376
21171,2026-07-01,125.02,33376
26121,2026-06-01,125.02,33376
26121,2026-07-01,125.02,33376
26121,2026-05-01,125.02,33376
67430,2026-06-01,125.02,33376
67430,2026-07-01,125.02,33376
67430,2026-05-01,125.02,33376
8343,2026-06-01,125.01,33385
8343,2026-07-01,125.01,33385
8343,2026-05-01,125.01,33385
64089,2026-05-01,125.01,33385
64089,2026-06-01,125.01,33385
64089,2026-07-01,125.01,33385
65170,2026-07-01,125.01,33385
65170,2026-06-01,125.01,33385
65170,2026-05-01,125.01,33385
99590,2026-07-01,125.01,33385
99590,2026-05-01,125.01,33385
99590,2026-06-01,125.01,33385
1148,2026-06-01,125.00,33397
1148,2026-07-01,125.00,33397
1148,2026-05-01,125.00,33397
22254,2026-07-01,125.00,33397
22254,2026-05-01,125.00,33397
22254,2026-06-01,125.00,33397
34765,2026-06-01,125.00,33397
34765,2026-05-01,125.00,33397
34765,2026-07-01,125.00,33397
65560,2026-05-01,125.00,33397
65560,2026-07-01,125.00,33397
65560,2026-06-01,125.00,33397
72799,2026-06-01,125.00,33397
72799,2026-07-01,125.00,33397
72799,2026-05-01,125.00,33397
77499,2026-07-01,125.00,33397
77499,2026-06-01,125.00,33397
77499,2026-05-01,125.00,33397
88832,2026-06-01,125.00,33397
88832,2026-05-01,125.00,33397
88832,2026-07-01,125.00,33397
89696,2026-07-01,125.00,33397
89696,2026-06-01,125.00,33397
89696,2026-05-01,125.00,33397
22444,2026-07-01,124.99,33421
22444,2026-05-01,124.99,33421
22444,2026-06-01,124.99,33421
30591,2026-05-01,124.99,33421
30591,2026-07-01,124.99,33421
30591,2026-06-01,124.99,33421
58953,2026-05-01,124.99,33421
58953,2026-06-01,124.99,33421
58953,2026-07-01,124.99,33421
90319,2026-05-01,124.99,33421
90319,2026-07-01,124.99,33421
90319,2026-06-01,124.99,33421
92479,2026-07-01,124.99,33421
92479,2026-06-01,124.99,33421
92479,2026-05-01,124.99,33421
8249,2026-05-01,124.98,33436
8249,2026-07-01,124.98,33436
8249,2026-06-01,124.98,33436
72670,2026-07-01,124.98,33436
72670,2026-05-01,124.98,33436
72670,2026-06-01,124.98,33436
98441,2026-06-01,124.98,33436
98441,2026-05-01,124.98,33436
98441,2026-07-01,124.98,33436
99321,2026-06-01,124.98,33436
99321,2026-05-01,124.98,33436
99321,2026-07-01,124.98,33436
7737,2026-06-01,124.97,33448
7737,2026-07-01,124.97,33448
7737,2026-05-01,124.97,33448
24815,2026-05-01,124.97,33448
24815,2026-07-01,124.97,33448
24815,2026-06-01,124.97,33448
60900,2026-07-01,124.97,33448
60900,2026-05-01,124.97,33448
60900,2026-06-01,124.97,33448
5046,2026-06-01,124.95,33457
5046,2026-05-01,124.95,33457
5046,2026-07-01,124.95,33457
33968,2026-07-01,124.95,33457
33968,2026-06-01,124.95,33457
33968,2026-05-01,124.95,33457
37153,2026-06-01,124.95,33457
37153,2026-07-01,124.95,33457
37153,2026-05-01,124.95,33457
50934,2026-05-01,124.95,33457
50934,2026-07-01,124.95,33457
50934,2026-06-01,124.95,33457
55406,2026-06-01,124.95,33457
55406,2026-07-01,124.95,33457
55406,2026-05-01,124.95,33457
72492,2026-07-01,124.95,33457
72492,2026-05-01,124.95,33457
72492,2026-06-01,124.95,33457
76985,2026-07-01,124.95,33457
76985,2026-06-01,124.95,33457
76985,2026-05-01,124.95,33457
83025,2026-07-01,124.95,33457
83025,2026-05-01,124.95,33457
83025,2026-06-01,124.95,33457
4266,2026-05-01,124.94,33481
4266,2026-06-01,124.94,33481
4266,2026-07-01,124.94,33481
43649,2026-05-01,124.94,33481
43649,2026-07-01,124.94,33481
43649,2026-06-01,124.94,33481
47512,2026-05-01,124.94,33481
47512,2026-06-01,124.94,33481
47512,2026-07-01,124.94,33481
72222,2026-06-01,124.94,33481
72222,2026-07-01,124.94,33481
72222,2026-05-01,124.94,33481
5388,2026-05-01,124.93,33493
5388,2026-06-01,124.93,33493
5388,2026-07-01,124.93,33493
8299,2026-06-01,124.93,33493
8299,2026-07-01,124.93,33493
8299,2026-05-01,124.93,33493
38036,2026-07-01,124.93,33493
38036,2026-06-01,124.93,33493
38036,2026-05-01,124.93,33493
59153,2026-05-01,124.93,33493
59153,2026-07-01,124.93,33493
59153,2026-06-01,124.93,33493
90194,2026-05-01,124.93,33493
90194,2026-06-01,124.93,33493
90194,2026-07-01,124.93,33493
96598,2026-06-01,124.93,33493
96598,2026-07-01,124.93,33493
96598,2026-05-01,124.93,33493
43332,2026-07-01,124.92,33511
43332,2026-05-01,124.92,33511
43332,2026-06-01,124.92,33511
91871,2026-07-01,124.92,33511
91871,2026-05-01,124.92,33511
91871,2026-06-01,124.92,33511
98429,2026-05-01,124.92,33511
98429,2026-07-01,124.92,33511
98429,2026-06-01,124.92,33511
8090,2026-07-01,124.91,33520
8090,2026-05-01,124.91,33520
8090,2026-06-01,124.91,33520
57332,2026-07-01,124.91,33520
57332,2026-05-01,124.91,33520
57332,2026-06-01,124.91,33520
80088,2026-06-01,124.91,33520
80088,2026-05-01,124.91,33520
80088,2026-07-01,124.91,33520
92975,2026-07-01,124.91,33520
92975,2026-06-01,124.91,33520
92975,2026-05-01,124.91,33520
96754,2026-05-01,124.91,33520
96754,2026-07-01,124.91,33520
96754,2026-06-01,124.91,33520
40143,2026-06-01,124.90,33535
40143,2026-05-01,124.90,33535
40143,2026-07-01,124.90,33535
44206,2026-06-01,124.90,33535
44206,2026-07-01,124.90,33535
44206,2026-05-01,124.90,33535
49513,2026-07-01,124.90,33535
49513,2026-06-01,124.90,33535
49513,2026-05-01,124.90,33535
17826,2026-07-01,124.89,33544
17826,2026-06-01,124.89,33544
17826,2026-05-01,124.89,33544
69505,2026-05-01,124.89,33544
69505,2026-06-01,124.89,33544
69505,2026-07-01,124.89,33544
85959,2026-07-01,124.89,33544
85959,2026-06-01,124.89,33544
85959,2026-05-01,124.89,33544
66491,2026-07-01,124.88,33553
66491,2026-06-01,124.88,33553
66491,2026-05-01,124.88,33553
39499,2026-05-01,124.87,33556
39499,2026-06-01,124.87,33556
39499,2026-07-01,124.87,33556
57425,2026-07-01,124.87,33556
57425,2026-05-01,124.87,33556
57425,2026-06-01,124.87,33556
95041,2026-06-01,124.87,33556
95041,2026-07-01,124.87,33556
95041,2026-05-01,124.87,33556
19483,2026-06-01,124.86,33565
19483,2026-05-01,124.86,33565
19483,2026-07-01,124.86,33565
19516,2026-05-01,124.86,33565
19516,2026-06-01,124.86,33565
19516,2026-07-01,124.86,33565
30821,2026-07-01,124.86,33565
30821,2026-05-01,124.86,33565
30821,2026-06-01,124.86,33565
73929,2026-05-01,124.86,33565
73929,2026-06-01,124.86,33565
73929,2026-07-01,124.86,33565
19896,2026-05-01,124.85,33577
19896,2026-06-01,124.85,33577
19896,2026-07-01,124.85,33577
24018,2026-07-01,124.85,33577
24018,2026-05-01,124.85,33577
24018,2026-06-01,124.85,33577
50591,2026-06-01,124.85,33577
50591,2026-07-01,124.85,33577
50591,2026-05-01,124.85,33577
55538,2026-05-01,124.85,33577
55538,2026-07-01,124.85,33577
55538,2026-06-01,124.85,33577
95118,2026-06-01,124.85,33577
95118,2026-05-01,124.85,33577
95118,2026-07-01,124.85,33577
4425,2026-05-01,124.84,33592
4425,2026-07-01,124.84,33592
4425,2026-06-01,124.84,33592
17028,2026-06-01,124.84,33592
17028,2026-07-01,124.84,33592
17028,2026-05-01,124.84,33592
36975,2026-07-01,124.84,33592
36975,2026-06-01,124.84,33592
36975,2026-05-01,124.84,33592
86028,2026-07-01,124.84,33592
86028,2026-05-01,124.84,33592
86028,2026-06-01,124.84,33592
97106,2026-06-01,124.84,33592
97106,2026-05-01,124.84,33592
97106,2026-07-01,124.84,33592
40106,2026-05-01,124.83,33607
40106,2026-06-01,124.83,33607
40106,2026-07-01,124.83,33607
48420,2026-06-01,124.82,33610
48420,2026-05-01,124.82,33610
48420,2026-07-01,124.82,33610
70717,2026-06-01,124.82,33610
70717,2026-07-01,124.82,33610
70717,2026-05-01,124.82,33610
88904,2026-06-01,124.82,33610
88904,2026-05-01,124.82,33610
88904,2026-07-01,124.82,33610
98708,2026-05-01,124.82,33610
98708,2026-06-01,124.82,33610
98708,2026-07-01,124.82,33610
32573,2026-06-01,124.80,33622
32573,2026-05-01,124.80,33622
32573,2026-07-01,124.80,33622
34243,2026-06-01,124.80,33622
34243,2026-07-01,124.80,33622
34243,2026-05-01,124.80,33622
51473,2026-07-01,124.80,33622
51473,2026-06-01,124.80,33622
51473,2026-05-01,124.80,33622
12929,2026-05-01,124.79,33631
12929,2026-06-01,124.79,33631
12929,2026-07-01,124.79,33631
15027,2026-05-01,124.78,33634
15027,2026-07-01,124.78,33634
15027,2026-06-01,124.78,33634
42602,2026-06-01,124.78,33634
42602,2026-07-01,124.78,33634
42602,2026-05-01,124.78,33634
51612,2026-05-01,124.78,33634
51612,2026-06-01,124.78,33634
51612,2026-07-01,124.78,33634
65848,2026-05-01,124.78,33634
65848,2026-06-01,124.78,33634
65848,2026-07-01,124.78,33634
93433,2026-05-01,124.78,33634
93433,2026-06-01,124.78,33634
93433,2026-07-01,124.78,33634
33784,2026-06-01,124.77,33649
33784,2026-07-01,124.77,33649
33784,2026-05-01,124.77,33649
44791,2026-07-01,124.77,33649
44791,2026-05-01,124.77,33649
44791,2026-06-01,124.77,33649
59439,2026-06-01,124.77,33649
59439,2026-07-01,124.77,33649
59439,2026-05-01,124.77,33649
3737,2026-06-01,124.76,33658
3737,2026-07-01,124.76,33658
3737,2026-05-01,124.76,33658
76586,2026-07-01,124.76,33658
76586,2026-06-01,124.76,33658
76586,2026-05-01,124.76,33658
95875,2026-06-01,124.76,33658
95875,2026-07-01,124.76,33658
95875,2026-05-01,124.76,33658
45232,2026-05-01,124.75,33667
45232,2026-06-01,124.75,33667
45232,2026-07-01,124.75,33667
54742,2026-06-01,124.75,33667
54742,2026-05-01,124.75,33667
54742,2026-07-01,124.75,33667
78855,2026-06-01,124.75,33667
78855,2026-07-01,124.75,33667
78855,2026-05-01,124.75,33667
18079,2026-05-01,124.74,33676
18079,2026-07-01,124.74,33676
18079,2026-06-01,124.74,33676
42642,2026-07-01,124.74,33676
42642,2026-05-01,124.74,33676
42642,2026-06-01,124.74,33676
14607,2026-06-01,124.72,33682
14607,2026-05-01,124.72,33682
14607,2026-07-01,124.72,33682
33894,2026-06-01,124.72,33682
33894,2026-07-01,124.72,33682
33894,2026-05-01,124.72,33682
50629,2026-05-01,124.72,33682
50629,2026-07-01,124.72,33682
50629,2026-06-01,124.72,33682
60758,2026-06-01,124.71,33691
60758,2026-05-01,124.71,33691
60758,2026-07-01,124.71,33691
70436,2026-05-01,124.71,33691
70436,2026-07-01,124.71,33691
70436,2026-06-01,124.71,33691
78687,2026-05-01,124.71,33691
78687,2026-07-01,124.71,33691
78687,2026-06-01,124.71,33691
37889,2026-07-01,124.70,33700
37889,2026-06-01,124.70,33700
37889,2026-05-01,124.70,33700
69500,2026-06-01,124.70,33700
69500,2026-05-01,124.70,33700
69500,2026-07-01,124.70,33700
75269,2026-07-01,124.70,33700
75269,2026-05-01,124.70,33700
75269,2026-06-01,124.70,33700
98060,2026-05-01,124.70,33700
98060,2026-07-01,124.70,33700
98060,2026-06-01,124.70,33700
6087,2026-05-01,124.69,33712
6087,2026-07-01,124.69,33712
6087,2026-06-01,124.69,33712
89033,2026-06-01,124.69,33712
89033,2026-07-01,124.69,33712
89033,2026-05-01,124.69,33712
90313,2026-07-01,124.69,33712
90313,2026-06-01,124.69,33712
90313,2026-05-01,124.69,33712
65699,2026-05-01,124.68,33721
65699,2026-06-01,124.68,33721
65699,2026-07-01,124.68,33721
68750,2026-06-01,124.68,33721
68750,2026-05-01,124.68,33721
68750,2026-07-01,124.68,33721
4414,2026-07-01,124.67,33727
4414,2026-06-01,124.67,33727
4414,2026-05-01,124.67,33727
47834,2026-07-01,124.67,33727
47834,2026-05-01,124.67,33727
47834,2026-06-01,124.67,33727
70020,2026-06-01,124.67,33727
70020,2026-05-01,124.67,33727
70020,2026-07-01,124.67,33727
27350,2026-07-01,124.66,33736
27350,2026-05-01,124.66,33736
27350,2026-06-01,124.66,33736
49771,2026-05-01,124.66,33736
49771,2026-07-01,124.66,33736
49771,2026-06-01,124.66,33736
29498,2026-07-01,124.64,33742
29498,2026-06-01,124.64,33742
29498,2026-05-01,124.64,33742
77298,2026-07-01,124.64,33742
77298,2026-06-01,124.64,33742
77298,2026-05-01,124.64,33742
28096,2026-06-01,124.63,33748
28096,2026-05-01,124.63,33748
28096,2026-07-01,124.63,33748
32614,2026-07-01,124.63,33748
32614,2026-05-01,124.63,33748
32614,2026-06-01,124.63,33748
46629,2026-06-01,124.63,33748
46629,2026-05-01,124.63,33748
46629,2026-07-01,124.63,33748
29066,2026-06-01,124.62,33757
29066,2026-07-01,124.62,33757
29066,2026-05-01,124.62,33757
36595,2026-07-01,124.62,33757
36595,2026-05-01,124.62,33757
36595,2026-06-01,124.62,33757
58576,2026-06-01,124.62,33757
58576,2026-07-01,124.62,33757
58576,2026-05-01,124.62,33757
72060,2026-07-01,124.62,33757
72060,2026-05-01,124.62,33757
72060,2026-06-01,124.62,33757
43840,2026-06-01,124.61,33769
43840,2026-07-01,124.61,33769
43840,2026-05-01,124.61,33769
11847,2026-06-01,124.60,33772
11847,2026-05-01,124.60,33772
11847,2026-07-01,124.60,33772
49186,2026-06-01,124.60,33772
49186,2026-05-01,124.60,33772
49186,2026-07-01,124.60,33772
44096,2026-05-01,124.59,33778
44096,2026-06-01,124.59,33778
44096,2026-07-01,124.59,33778
90588,2026-07-01,124.59,33778
90588,2026-05-01,124.59,33778
90588,2026-06-01,124.59,33778
94650,2026-05-01,124.59,33778
94650,2026-06-01,124.59,33778
94650,2026-07-01,124.59,33778
21540,2026-06-01,124.58,33787
21540,2026-05-01,124.58,33787
21540,2026-07-01,124.58,33787
57087,2026-05-01,124.58,33787
57087,2026-07-01,124.58,33787
57087,2026-06-01,124.58,33787
72929,2026-06-01,124.58,33787
72929,2026-05-01,124.58,33787
72929,2026-07-01,124.58,33787
80076,2026-05-01,124.58,33787
80076,2026-06-01,124.58,33787
80076,2026-07-01,124.58,33787
64319,2026-06-01,124.57,33799
64319,2026-05-01,124.57,33799
64319,2026-07-01,124.57,33799
96082,2026-07-01,124.57,33799
96082,2026-06-01,124.57,33799
96082,2026-05-01,124.57,33799
23827,2026-06-01,124.56,33805
23827,2026-05-01,124.56,33805
23827,2026-07-01,124.56,33805
52929,2026-05-01,124.56,33805
52929,2026-07-01,124.56,33805
52929,2026-06-01,124.56,33805
59445,2026-07-01,124.56,33805
59445,2026-06-01,124.56,33805
59445,2026-05-01,124.56,33805
66867,2026-05-01,124.56,33805
66867,2026-06-01,124.56,33805
66867,2026-07-01,124.56,33805
77108,2026-07-01,124.56,33805
77108,2026-05-01,124.56,33805
77108,2026-06-01,124.56,33805
91155,2026-05-01,124.56,33805
91155,2026-07-01,124.56,33805
91155,2026-06-01,124.56,33805
94980,2026-05-01,124.56,33805
94980,2026-07-01,124.56,33805
94980,2026-06-01,124.56,33805
18086,2026-05-01,124.55,33826
18086,2026-06-01,124.55,33826
18086,2026-07-01,124.55,33826
29772,2026-06-01,124.55,33826
29772,2026-05-01,124.55,33826
29772,2026-07-01,124.55,33826
64710,2026-06-01,124.55,33826
64710,2026-05-01,124.55,33826
64710,2026-07-01,124.55,33826
47127,2026-06-01,124.54,33835
47127,2026-07-01,124.54,33835
47127,2026-05-01,124.54,33835
86609,2026-05-01,124.54,33835
86609,2026-06-01,124.54,33835
86609,2026-07-01,124.54,33835
91030,2026-07-01,124.54,33835
91030,2026-05-01,124.54,33835
91030,2026-06-01,124.54,33835
58708,2026-06-01,124.53,33844
58708,2026-07-01,124.53,33844
58708,2026-05-01,124.53,33844
75355,2026-07-01,124.53,33844
75355,2026-06-01,124.53,33844
75355,2026-05-01,124.53,33844
89019,2026-05-01,124.53,33844
89019,2026-06-01,124.53,33844
89019,2026-07-01,124.53,33844
22812,2026-07-01,124.52,33853
22812,2026-06-01,124.52,33853
22812,2026-05-01,124.52,33853
73805,2026-06-01,124.52,33853
73805,2026-05-01,124.52,33853
73805,2026-07-01,124.52,33853
81510,2026-07-01,124.52,33853
81510,2026-05-01,124.52,33853
81510,2026-06-01,124.52,33853
11950,2026-07-01,124.51,33862
11950,2026-06-01,124.51,33862
11950,2026-05-01,124.51,33862
33915,2026-06-01,124.51,33862
33915,2026-05-01,124.51,33862
33915,2026-07-01,124.51,33862
42272,2026-07-01,124.51,33862
42272,2026-05-01,124.51,33862
42272,2026-06-01,124.51,33862
68497,2026-05-01,124.51,33862
68497,2026-07-01,124.51,33862
68497,2026-06-01,124.51,33862
71316,2026-07-01,124.51,33862
71316,2026-05-01,124.51,33862
71316,2026-06-01,124.51,33862
82695,2026-05-01,124.51,33862
82695,2026-06-01,124.51,33862
82695,2026-07-01,124.51,33862
280,2026-07-01,124.49,33880
280,2026-06-01,124.49,33880
280,2026-05-01,124.49,33880
20292,2026-07-01,124.49,33880
20292,2026-05-01,124.49,33880
20292,2026-06-01,124.49,33880
45318,2026-06-01,124.49,33880
45318,2026-07-01,124.49,33880
45318,2026-05-01,124.49,33880
24305,2026-07-01,124.48,33889
24305,2026-06-01,124.48,33889
24305,2026-05-01,124.48,33889
91682,2026-06-01,124.48,33889
91682,2026-05-01,124.48,33889
91682,2026-07-01,124.48,33889
64172,2026-05-01,124.47,33895
64172,2026-07-01,124.47,33895
64172,2026-06-01,124.47,33895
44810,2026-07-01,124.46,33898
44810,2026-05-01,124.46,33898
44810,2026-06-01,124.46,33898
52836,2026-06-01,124.46,33898
52836,2026-07-01,124.46,33898
52836,2026-05-01,124.46,33898
69884,2026-06-01,124.46,33898
69884,2026-07-01,124.46,33898
69884,2026-05-01,124.46,33898
70582,2026-05-01,124.46,33898
70582,2026-07-01,124.46,33898
70582,2026-06-01,124.46,33898
89374,2026-06-01,124.46,33898
89374,2026-05-01,124.46,33898
89374,2026-07-01,124.46,33898
29184,2026-05-01,124.45,33913
29184,2026-07-01,124.45,33913
29184,2026-06-01,124.45,33913
37529,2026-05-01,124.45,33913
37529,2026-07-01,124.45,33913
37529,2026-06-01,124.45,33913
92541,2026-07-01,124.45,33913
92541,2026-05-01,124.45,33913
92541,2026-06-01,124.45,33913
28341,2026-07-01,124.44,33922
28341,2026-06-01,124.44,33922
28341,2026-05-01,124.44,33922
35742,2026-07-01,124.44,33922
35742,2026-05-01,124.44,33922
35742,2026-06-01,124.44,33922
49479,2026-07-01,124.44,33922
49479,2026-05-01,124.44,33922
49479,2026-06-01,124.44,33922
63334,2026-06-01,124.44,33922
63334,2026-07-01,124.44,33922
63334,2026-05-01,124.44,33922
66201,2026-06-01,124.44,33922
66201,2026-07-01,124.44,33922
66201,2026-05-01,124.44,33922
12788,2026-07-01,124.43,33937
12788,2026-05-01,124.43,33937
12788,2026-06-01,124.43,33937
25813,2026-06-01,124.43,33937
25813,2026-05-01,124.43,33937
25813,2026-07-01,124.43,33937
29576,2026-06-01,124.43,33937
29576,2026-05-01,124.43,33937
29576,2026-07-01,124.43,33937
33811,2026-06-01,124.43,33937
33811,2026-05-01,124.43,33937
33811,2026-07-01,124.43,33937
59468,2026-06-01,124.43,33937
59468,2026-07-01,124.43,33937
59468,2026-05-01,124.43,33937
88417,2026-07-01,124.43,33937
88417,2026-06-01,124.43,33937
88417,2026-05-01,124.43,33937
96308,2026-07-01,124.43,33937
96308,2026-06-01,124.43,33937
96308,2026-05-01,124.43,33937
20731,2026-07-01,124.42,33958
20731,2026-06-01,124.42,33958
20731,2026-05-01,124.42,33958
23360,2026-05-01,124.42,33958
23360,2026-06-01,124.42,33958
23360,2026-07-01,124.42,33958
93525,2026-07-01,124.42,33958
93525,2026-05-01,124.42,33958
93525,2026-06-01,124.42,33958
98684,2026-07-01,124.42,33958
98684,2026-05-01,124.42,33958
98684,2026-06-01,124.42,33958
97701,2026-05-01,124.41,33970
97701,2026-06-01,124.41,33970
97701,2026-07-01,124.41,33970
99259,2026-07-01,124.41,33970
99259,2026-05-01,124.41,33970
99259,2026-06-01,124.41,33970
6969,2026-06-01,124.40,33976
6969,2026-07-01,124.40,33976
6969,2026-05-01,124.40,33976
62053,2026-06-01,124.40,33976
62053,2026-07-01,124.40,33976
62053,2026-05-01,124.40,33976
70466,2026-05-01,124.40,33976
70466,2026-07-01,124.40,33976
70466,2026-06-01,124.40,33976
89182,2026-06-01,124.40,33976
89182,2026-07-01,124.40,33976
89182,2026-05-01,124.40,33976
13120,2026-05-01,124.39,33988
13120,2026-07-01,124.39,33988
13120,2026-06-01,124.39,33988
95876,2026-07-01,124.39,33988
95876,2026-06-01,124.39,33988
95876,2026-05-01,124.39,33988
98729,2026-05-01,124.39,33988
98729,2026-07-01,124.39,33988
98729,2026-06-01,124.39,33988
21345,2026-05-01,124.38,33997
21345,2026-07-01,124.38,33997
21345,2026-06-01,124.38,33997
37762,2026-05-01,124.38,33997
37762,2026-07-01,124.38,33997
37762,2026-06-01,124.38,33997
53820,2026-06-01,124.38,33997
53820,2026-07-01,124.38,33997
53820,2026-05-01,124.38,33997
54277,2026-05-01,124.38,33997
54277,2026-07-01,124.38,33997
54277,2026-06-01,124.38,33997
93239,2026-05-01,124.37,34009
93239,2026-07-01,124.37,34009
93239,2026-06-01,124.37,34009
29152,2026-05-01,124.36,34012
29152,2026-07-01,124.36,34012
29152,2026-06-01,124.36,34012
93956,2026-06-01,124.36,34012
93956,2026-07-01,124.36,34012
93956,2026-05-01,124.36,34012
10409,2026-06-01,124.34,34018
10409,2026-05-01,124.34,34018
10409,2026-07-01,124.34,34018
43283,2026-05-01,124.34,34018
43283,2026-06-01,124.34,34018
43283,2026-07-01,124.34,34018
60792,2026-05-01,124.34,34018
60792,2026-07-01,124.34,34018
60792,2026-06-01,124.34,34018
65155,2026-06-01,124.34,34018
65155,2026-05-01,124.34,34018
65155,2026-07-01,124.34,34018
9271,2026-07-01,124.33,34030
9271,2026-05-01,124.33,34030
9271,2026-06-01,124.33,34030
56440,2026-06-01,124.33,34030
56440,2026-07-01,124.33,34030
56440,2026-05-01,124.33,34030
61967,2026-06-01,124.33,34030
61967,2026-07-01,124.33,34030
61967,2026-05-01,124.33,34030
96258,2026-07-01,124.33,34030
96258,2026-05-01,124.33,34030
