customerid,paymentdate,payment,runningtotal
34669,2026-05-06,37.82,4051392.00
34671,2026-05-06,47.96,4051392.00
34697,2026-05-06,47.24,4051392.00
34706,2026-05-06,40.55,4051392.00
34711,2026-05-06,79.79,4051392.00
34716,2026-05-06,74.13,4051392.00
34728,2026-05-06,30.78,4051392.00
34733,2026-05-06,24.15,4051392.00
34736,2026-05-06,62.04,4051392.00
34754,2026-05-06,74.34,4051392.00
34759,2026-05-06,87.78,4051392.00
34762,2026-05-06,65.30,4051392.00
34777,2026-05-06,31.01,4051392.00
34783,2026-05-06,29.93,4051392.00
34784,2026-05-06,31.25,4051392.00
34795,2026-05-06,42.41,4051392.00
34805,2026-05-06,101.07,4051392.00
34817,2026-05-06,84.52,4051392.00
34821,2026-05-06,120.24,4051392.00
34826,2026-05-06,41.13,4051392.00
34829,2026-05-06,71.49,4051392.00
34832,2026-05-06,31.43,4051392.00
34841,2026-05-06,35.14,4051392.00
34847,2026-05-06,36.21,4051392.00
34851,2026-05-06,37.39,4051392.00
34858,2026-05-06,28.29,4051392.00
34865,2026-05-06,75.45,4051392.00
34866,2026-05-06,79.62,4051392.00
34867,2026-05-06,35.95,4051392.00
34890,2026-05-06,119.70,4051392.00
34891,2026-05-06,34.26,4051392.00
34897,2026-05-06,121.84,4051392.00
34899,2026-05-06,86.69,4051392.00
34908,2026-05-06,36.79,4051392.00
34913,2026-05-06,27.62,4051392.00
34915,2026-05-06,40.95,4051392.00
34921,2026-05-06,70.38,4051392.00
34922,2026-05-06,125.10,4051392.00
34927,2026-05-06,139.69,4051392.00
34929,2026-05-06,37.44,4051392.00
34930,2026-05-06,58.71,4051392.00
34937,2026-05-06,30.06,4051392.00
34938,2026-05-06,43.48,4051392.00
34941,2026-05-06,34.54,4051392.00
34951,2026-05-06,79.67,4051392.00
34954,2026-05-06,24.09,4051392.00
34959,2026-05-06,62.65,4051392.00
34963,2026-05-06,24.12,4051392.00
34974,2026-05-06,80.81,4051392.00
34977,2026-05-06,97.61,4051392.00
34984,2026-05-06,126.27,4051392.00
34992,2026-05-06,89.69,4051392.00
34993,2026-05-06,151.89,4051392.00
35002,2026-05-06,82.97,4051392.00
35011,2026-05-06,63.84,4051392.00
35012,2026-05-06,73.07,4051392.00
35016,2026-05-06,29.55,4051392.00
35053,2026-05-06,27.32,4051392.00
35059,2026-05-06,32.54,4051392.00
35076,2026-05-06,40.23,4051392.00
35088,2026-05-06,59.46,4051392.00
35091,2026-05-06,160.09,4051392.00
35093,2026-05-06,78.71,4051392.00
35095,2026-05-06,25.46,4051392.00
35096,2026-05-06,110.37,4051392.00
35110,2026-05-06,109.46,4051392.00
35116,2026-05-06,58.32,4051392.00
35121,2026-05-06,87.59,4051392.00
35126,2026-05-06,22.40,4051392.00
35132,2026-05-06,46.29,4051392.00
35142,2026-05-06,25.62,4051392.00
35151,2026-05-06,46.34,4051392.00
35152,2026-05-06,41.44,4051392.00
35156,2026-05-06,159.75,4051392.00
35157,2026-05-06,43.39,4051392.00
35168,2026-05-06,68.76,4051392.00
35181,2026-05-06,122.45,4051392.00
35192,2026-05-06,76.59,4051392.00
35194,2026-05-06,140.59,4051392.00
35196,2026-05-06,84.37,4051392.00
35200,2026-05-06,22.30,4051392.00
35204,2026-05-06,37.96,4051392.00
35219,2026-05-06,42.22,4051392.00
35230,2026-05-06,47.89,4051392.00
35266,2026-05-06,33.79,4051392.00
35267,2026-05-06,27.54,4051392.00
35268,2026-05-06,118.40,4051392.00
35272,2026-05-06,39.69,4051392.00
35274,2026-05-06,150.13,4051392.00
35280,2026-05-06,25.58,4051392.00
35299,2026-05-06,83.02,4051392.00
35310,2026-05-06,67.86,4051392.00
35317,2026-05-06,38.01,4051392.00
35319,2026-05-06,55.76,4051392.00
35321,2026-05-06,77.17,4051392.00
35337,2026-05-06,84.86,4051392.00
35339,2026-05-06,105.13,4051392.00
35343,2026-05-06,54.39,4051392.00
35352,2026-05-06,44.72,4051392.00
35363,2026-05-06,28.74,4051392.00
35365,2026-05-06,130.97,4051392.00
35382,2026-05-06,38.33,4051392.00
35383,2026-05-06,134.75,4051392.00
35387,2026-05-06,24.67,4051392.00
35389,2026-05-06,23.71,4051392.00
35391,2026-05-06,31.04,4051392.00
35399,2026-05-06,87.00,4051392.00
35402,2026-05-06,25.46,4051392.00
35408,2026-05-06,42.30,4051392.00
35409,2026-05-06,33.50,4051392.00
35412,2026-05-06,26.68,4051392.00
35415,2026-05-06,73.81,4051392.00
35420,2026-05-06,32.71,4051392.00
35426,2026-05-06,65.68,4051392.00
35429,2026-05-06,41.79,4051392.00
35432,2026-05-06,123.92,4051392.00
35436,2026-05-06,40.34,4051392.00
35444,2026-05-06,144.18,4051392.00
35455,2026-05-06,25.84,4051392.00
35462,2026-05-06,83.12,4051392.00
35464,2026-05-06,31.97,4051392.00
35468,2026-05-06,90.19,4051392.00
35469,2026-05-06,79.30,4051392.00
35479,2026-05-06,86.20,4051392.00
35481,2026-05-06,155.31,4051392.00
35482,2026-05-06,112.46,4051392.00
35503,2026-05-06,27.82,4051392.00
35513,2026-05-06,121.99,4051392.00
35515,2026-05-06,27.79,4051392.00
35539,2026-05-06,38.91,4051392.00
35547,2026-05-06,66.80,4051392.00
35548,2026-05-06,111.22,4051392.00
35550,2026-05-06,57.80,4051392.00
35566,2026-05-06,62.55,4051392.00
35567,2026-05-06,34.89,4051392.00
35570,2026-05-06,29.23,4051392.00
35574,2026-05-06,136.21,4051392.00
35580,2026-05-06,39.58,4051392.00
35585,2026-05-06,22.06,4051392.00
35588,2026-05-06,67.27,4051392.00
35593,2026-05-06,30.90,4051392.00
35603,2026-05-06,22.68,4051392.00
35604,2026-05-06,81.39,4051392.00
35606,2026-05-06,60.83,4051392.00
35616,2026-05-06,87.25,4051392.00
35617,2026-05-06,63.92,4051392.00
35619,2026-05-06,56.39,4051392.00
35622,2026-05-06,27.73,4051392.00
35624,2026-05-06,37.56,4051392.00
35625,2026-05-06,38.82,4051392.00
35641,2026-05-06,72.34,4051392.00
35650,2026-05-06,35.27,4051392.00
35663,2026-05-06,149.71,4051392.00
35673,2026-05-06,42.94,4051392.00
35675,2026-05-06,131.35,4051392.00
35681,2026-05-06,86.53,4051392.00
35683,2026-05-06,39.91,4051392.00
35690,2026-05-06,41.60,4051392.00
35705,2026-05-06,65.87,4051392.00
35708,2026-05-06,47.54,4051392.00
35712,2026-05-06,99.71,4051392.00
35716,2026-05-06,44.27,4051392.00
35720,2026-05-06,88.99,4051392.00
35730,2026-05-06,153.28,4051392.00
35739,2026-05-06,104.40,4051392.00
35740,2026-05-06,43.56,4051392.00
35744,2026-05-06,36.32,4051392.00
35750,2026-05-06,46.95,4051392.00
35753,2026-05-06,24.36,4051392.00
35754,2026-05-06,82.27,4051392.00
35760,2026-05-06,23.01,4051392.00
35763,2026-05-06,33.35,4051392.00
35777,2026-05-06,36.79,4051392.00
35781,2026-05-06,97.50,4051392.00
35787,2026-05-06,47.19,4051392.00
35803,2026-05-06,43.60,4051392.00
35828,2026-05-06,30.45,4051392.00
35830,2026-05-06,42.47,4051392.00
35835,2026-05-06,128.82,4051392.00
35836,2026-05-06,148.30,4051392.00
35853,2026-05-06,44.88,4051392.00
35855,2026-05-06,58.87,4051392.00
35858,2026-05-06,42.97,4051392.00
35859,2026-05-06,83.36,4051392.00
35860,2026-05-06,84.90,4051392.00
35869,2026-05-06,79.77,4051392.00
35874,2026-05-06,70.66,4051392.00
35884,2026-05-06,43.57,4051392.00
35885,2026-05-06,37.98,4051392.00
35889,2026-05-06,151.03,4051392.00
35891,2026-05-06,24.78,4051392.00
35892,2026-05-06,74.78,4051392.00
35901,2026-05-06,37.97,4051392.00
35906,2026-05-06,55.93,4051392.00
35918,2026-05-06,64.91,4051392.00
35920,2026-05-06,138.07,4051392.00
35924,2026-05-06,36.28,4051392.00
35932,2026-05-06,85.07,4051392.00
35936,2026-05-06,107.03,4051392.00
35954,2026-05-06,57.12,4051392.00
35956,2026-05-06,68.94,4051392.00
35961,2026-05-06,74.51,4051392.00
35977,2026-05-06,44.67,4051392.00
35978,2026-05-06,34.58,4051392.00
35983,2026-05-06,41.84,4051392.00
35991,2026-05-06,80.61,4051392.00
35992,2026-05-06,25.99,4051392.00
35994,2026-05-06,37.86,4051392.00
36004,2026-05-06,58.13,4051392.00
36005,2026-05-06,82.65,4051392.00
36009,2026-05-06,99.44,4051392.00
36015,2026-05-06,53.52,4051392.00
36021,2026-05-06,70.04,4051392.00
36024,2026-05-06,34.19,4051392.00
36029,2026-05-06,44.87,4051392.00
36031,2026-05-06,134.34,4051392.00
36032,2026-05-06,37.93,4051392.00
36035,2026-05-06,90.39,4051392.00
36037,2026-05-06,46.84,4051392.00
36044,2026-05-06,82.26,4051392.00
36045,2026-05-06,76.00,4051392.00
36062,2026-05-06,85.67,4051392.00
36073,2026-05-06,45.79,4051392.00
36081,2026-05-06,129.13,4051392.00
36091,2026-05-06,26.17,4051392.00
36100,2026-05-06,31.86,4051392.00
36121,2026-05-06,107.51,4051392.00
36122,2026-05-06,38.06,4051392.00
36127,2026-05-06,152.34,4051392.00
36134,2026-05-06,25.13,4051392.00
36139,2026-05-06,41.41,4051392.00
36145,2026-05-06,34.92,4051392.00
36148,2026-05-06,115.52,4051392.00
36163,2026-05-06,82.11,4051392.00
36166,2026-05-06,59.25,4051392.00
36175,2026-05-06,78.13,4051392.00
36181,2026-05-06,54.85,4051392.00
36185,2026-05-06,47.96,4051392.00
36188,2026-05-06,132.55,4051392.00
36191,2026-05-06,71.79,4051392.00
36197,2026-05-06,135.56,4051392.00
36213,2026-05-06,57.52,4051392.00
36226,2026-05-06,58.81,4051392.00
36227,2026-05-06,33.49,4051392.00
36232,2026-05-06,45.10,4051392.00
36237,2026-05-06,31.98,4051392.00
36245,2026-05-06,31.64,4051392.00
36261,2026-05-06,23.39,4051392.00
36267,2026-05-06,41.83,4051392.00
36277,2026-05-06,53.99,4051392.00
36279,2026-05-06,38.37,4051392.00
36284,2026-05-06,48.08,4051392.00
36287,2026-05-06,28.39,4051392.00
36288,2026-05-06,83.51,4051392.00
36292,2026-05-06,44.38,4051392.00
36298,2026-05-06,54.93,4051392.00
36308,2026-05-06,37.05,4051392.00
36313,2026-05-06,41.61,4051392.00
36316,2026-05-06,76.21,4051392.00
36318,2026-05-06,113.55,4051392.00
36323,2026-05-06,116.13,4051392.00
36326,2026-05-06,139.51,4051392.00
36327,2026-05-06,26.23,4051392.00
36330,2026-05-06,102.11,4051392.00
36336,2026-05-06,80.91,4051392.00
36344,2026-05-06,34.51,4051392.00
36347,2026-05-06,31.12,4051392.00
36348,2026-05-06,58.38,4051392.00
36352,2026-05-06,111.28,4051392.00
36360,2026-05-06,127.84,4051392.00
36362,2026-05-06,44.32,4051392.00
36363,2026-05-06,34.00,4051392.00
36369,2026-05-06,24.82,4051392.00
36382,2026-05-06,41.90,4051392.00
36392,2026-05-06,57.65,4051392.00
36393,2026-05-06,58.02,4051392.00
36395,2026-05-06,67.32,4051392.00
36403,2026-05-06,97.10,4051392.00
36417,2026-05-06,33.54,4051392.00
36419,2026-05-06,140.58,4051392.00
36438,2026-05-06,31.35,4051392.00
36442,2026-05-06,75.63,4051392.00
36447,2026-05-06,22.31,4051392.00
36449,2026-05-06,24.52,4051392.00
36460,2026-05-06,84.00,4051392.00
36465,2026-05-06,119.96,4051392.00
36472,2026-05-06,43.76,4051392.00
36487,2026-05-06,22.82,4051392.00
36516,2026-05-06,62.73,4051392.00
36537,2026-05-06,38.36,4051392.00
36541,2026-05-06,58.23,4051392.00
36544,2026-05-06,83.26,4051392.00
36545,2026-05-06,25.00,4051392.00
36546,2026-05-06,48.03,4051392.00
36547,2026-05-06,54.37,4051392.00
36551,2026-05-06,63.02,4051392.00
36552,2026-05-06,90.64,4051392.00
36555,2026-05-06,83.39,4051392.00
36556,2026-05-06,55.25,4051392.00
36559,2026-05-06,89.49,4051392.00
36565,2026-05-06,133.27,4051392.00
36580,2026-05-06,37.56,4051392.00
36585,2026-05-06,61.55,4051392.00
36586,2026-05-06,141.99,4051392.00
36591,2026-05-06,139.07,4051392.00
36597,2026-05-06,29.49,4051392.00
36602,2026-05-06,32.01,4051392.00
36603,2026-05-06,37.84,4051392.00
36614,2026-05-06,119.28,4051392.00
36624,2026-05-06,125.59,4051392.00
36638,2026-05-06,22.15,4051392.00
36641,2026-05-06,85.03,4051392.00
36654,2026-05-06,89.12,4051392.00
36657,2026-05-06,141.51,4051392.00
36661,2026-05-06,115.58,4051392.00
36663,2026-05-06,68.58,4051392.00
36665,2026-05-06,73.08,4051392.00
36667,2026-05-06,61.64,4051392.00
36671,2026-05-06,90.60,4051392.00
36677,2026-05-06,26.44,4051392.00
36702,2026-05-06,25.25,4051392.00
36722,2026-05-06,146.72,4051392.00
36725,2026-05-06,80.91,4051392.00
36726,2026-05-06,46.81,4051392.00
36732,2026-05-06,31.27,4051392.00
36733,2026-05-06,149.60,4051392.00
36741,2026-05-06,28.54,4051392.00
36743,2026-05-06,37.46,4051392.00
36747,2026-05-06,23.11,4051392.00
36749,2026-05-06,71.68,4051392.00
36750,2026-05-06,90.66,4051392.00
36756,2026-05-06,75.56,4051392.00
36764,2026-05-06,69.41,4051392.00
36767,2026-05-06,87.92,4051392.00
36770,2026-05-06,56.44,4051392.00
36771,2026-05-06,65.10,4051392.00
36775,2026-05-06,81.42,4051392.00
36778,2026-05-06,34.48,4051392.00
36781,2026-05-06,29.31,4051392.00
36787,2026-05-06,47.51,4051392.00
36789,2026-05-06,81.32,4051392.00
36796,2026-05-06,42.21,4051392.00
36804,2026-05-06,41.91,4051392.00
36808,2026-05-06,35.28,4051392.00
36810,2026-05-06,22.02,4051392.00
36814,2026-05-06,31.84,4051392.00
36816,2026-05-06,36.36,4051392.00
36819,2026-05-06,152.76,4051392.00
36822,2026-05-06,30.77,4051392.00
36823,2026-05-06,77.81,4051392.00
36834,2026-05-06,23.68,4051392.00
36840,2026-05-06,46.52,4051392.00
36846,2026-05-06,97.47,4051392.00
36849,2026-05-06,36.20,4051392.00
36855,2026-05-06,57.04,4051392.00
36858,2026-05-06,45.35,4051392.00
36859,2026-05-06,54.15,4051392.00
36863,2026-05-06,22.96,4051392.00
36864,2026-05-06,53.54,4051392.00
36872,2026-05-06,37.31,4051392.00
36873,2026-05-06,62.53,4051392.00
36881,2026-05-06,66.88,4051392.00
36883,2026-05-06,23.18,4051392.00
36887,2026-05-06,154.68,4051392.00
36890,2026-05-06,46.12,4051392.00
36916,2026-05-06,141.64,4051392.00
36917,2026-05-06,90.76,4051392.00
36918,2026-05-06,75.34,4051392.00
36923,2026-05-06,53.78,4051392.00
36924,2026-05-06,123.54,4051392.00
36930,2026-05-06,32.16,4051392.00
36931,2026-05-06,69.88,4051392.00
36932,2026-05-06,134.81,4051392.00
36939,2026-05-06,155.88,4051392.00
36942,2026-05-06,86.80,4051392.00
36945,2026-05-06,84.75,4051392.00
36952,2026-05-06,35.68,4051392.00
36964,2026-05-06,47.04,4051392.00
36966,2026-05-06,30.16,4051392.00
36969,2026-05-06,31.99,4051392.00
36976,2026-05-06,84.41,4051392.00
36981,2026-05-06,76.28,4051392.00
36982,2026-05-06,128.24,4051392.00
36985,2026-05-06,46.87,4051392.00
36992,2026-05-06,46.48,4051392.00
36996,2026-05-06,61.78,4051392.00
37000,2026-05-06,31.22,4051392.00
37004,2026-05-06,28.06,4051392.00
37019,2026-05-06,35.03,4051392.00
37020,2026-05-06,81.25,4051392.00
37028,2026-05-06,69.14,4051392.00
37032,2026-05-06,74.66,4051392.00
37036,2026-05-06,142.70,4051392.00
37040,2026-05-06,32.13,4051392.00
37043,2026-05-06,32.37,4051392.00
37053,2026-05-06,27.99,4051392.00
37057,2026-05-06,27.30,4051392.00
37058,2026-05-06,42.08,4051392.00
37059,2026-05-06,63.94,4051392.00
37061,2026-05-06,33.33,4051392.00
37064,2026-05-06,138.66,4051392.00
37065,2026-05-06,58.64,4051392.00
37069,2026-05-06,55.20,4051392.00
37082,2026-05-06,78.83,4051392.00
37089,2026-05-06,33.50,4051392.00
37092,2026-05-06,43.10,4051392.00
37097,2026-05-06,72.96,4051392.00
37102,2026-05-06,147.68,4051392.00
37105,2026-05-06,61.40,4051392.00
37108,2026-05-06,47.03,4051392.00
37119,2026-05-06,75.86,4051392.00
37121,2026-05-06,21.92,4051392.00
37124,2026-05-06,25.50,4051392.00
37137,2026-05-06,64.42,4051392.00
37168,2026-05-06,38.79,4051392.00
37178,2026-05-06,62.80,4051392.00
37181,2026-05-06,28.91,4051392.00
37184,2026-05-06,104.93,4051392.00
37189,2026-05-06,74.92,4051392.00
37198,2026-05-06,31.21,4051392.00
37199,2026-05-06,38.08,4051392.00
37200,2026-05-06,158.55,4051392.00
37204,2026-05-06,34.71,4051392.00
37214,2026-05-06,72.76,4051392.00
37217,2026-05-06,147.56,4051392.00
37231,2026-05-06,105.22,4051392.00
37235,2026-05-06,60.70,4051392.00
37239,2026-05-06,116.79,4051392.00
37240,2026-05-06,90.00,4051392.00
37252,2026-05-06,150.96,4051392.00
37255,2026-05-06,57.57,4051392.00
37257,2026-05-06,38.30,4051392.00
37258,2026-05-06,127.77,4051392.00
37265,2026-05-06,148.45,4051392.00
37266,2026-05-06,40.33,4051392.00
37275,2026-05-06,72.06,4051392.00
37291,2026-05-06,67.22,4051392.00
37295,2026-05-06,74.75,4051392.00
37300,2026-05-06,23.90,4051392.00
37307,2026-05-06,103.35,4051392.00
37311,2026-05-06,45.91,4051392.00
37322,2026-05-06,25.58,4051392.00
37328,2026-05-06,86.36,4051392.00
37332,2026-05-06,24.46,4051392.00
37333,2026-05-06,114.81,4051392.00
37345,2026-05-06,32.62,4051392.00
37351,2026-05-06,21.86,4051392.00
37352,2026-05-06,86.79,4051392.00
37357,2026-05-06,118.16,4051392.00
37359,2026-05-06,35.43,4051392.00
37360,2026-05-06,36.19,4051392.00
37371,2026-05-06,65.07,4051392.00
37372,2026-05-06,60.47,4051392.00
37373,2026-05-06,31.03,4051392.00
37377,2026-05-06,40.39,4051392.00
37401,2026-05-06,47.40,4051392.00
37410,2026-05-06,64.13,4051392.00
37414,2026-05-06,25.00,4051392.00
37419,2026-05-06,160.09,4051392.00
37428,2026-05-06,84.97,4051392.00
37430,2026-05-06,89.85,4051392.00
37449,2026-05-06,24.73,4051392.00
37455,2026-05-06,155.45,4051392.00
37456,2026-05-06,142.80,4051392.00
37467,2026-05-06,70.65,4051392.00
37485,2026-05-06,38.16,4051392.00
37487,2026-05-06,41.71,4051392.00
37498,2026-05-06,73.01,4051392.00
37507,2026-05-06,41.39,4051392.00
37512,2026-05-06,37.06,4051392.00
37514,2026-05-06,75.72,4051392.00
37518,2026-05-06,36.12,4051392.00
37519,2026-05-06,39.72,4051392.00
37521,2026-05-06,101.09,4051392.00
37531,2026-05-06,128.69,4051392.00
37534,2026-05-06,89.11,4051392.00
37537,2026-05-06,118.34,4051392.00
37545,2026-05-06,146.68,4051392.00
37554,2026-05-06,31.50,4051392.00
37555,2026-05-06,30.31,4051392.00
37558,2026-05-06,23.23,4051392.00
37560,2026-05-06,122.96,4051392.00
37562,2026-05-06,23.50,4051392.00
37563,2026-05-06,69.94,4051392.00
37568,2026-05-06,74.01,4051392.00
37577,2026-05-06,156.94,4051392.00
37581,2026-05-06,30.25,4051392.00
37588,2026-05-06,34.80,4051392.00
37604,2026-05-06,85.13,4051392.00
37609,2026-05-06,62.64,4051392.00
37617,2026-05-06,105.17,4051392.00
37623,2026-05-06,132.61,4051392.00
37625,2026-05-06,159.98,4051392.00
37628,2026-05-06,67.60,4051392.00
37636,2026-05-06,47.71,4051392.00
37638,2026-05-06,74.02,4051392.00
37640,2026-05-06,38.20,4051392.00
37645,2026-05-06,30.16,4051392.00
37656,2026-05-06,43.61,4051392.00
37666,2026-05-06,67.92,4051392.00
37667,2026-05-06,84.69,4051392.00
37698,2026-05-06,102.43,4051392.00
37702,2026-05-06,29.89,4051392.00
37703,2026-05-06,22.46,4051392.00
37708,2026-05-06,41.23,4051392.00
37712,2026-05-06,66.37,4051392.00
37715,2026-05-06,59.45,4051392.00
37717,2026-05-06,45.87,4051392.00
37719,2026-05-06,72.00,4051392.00
37722,2026-05-06,58.30,4051392.00
37726,2026-05-06,112.38,4051392.00
37727,2026-05-06,89.39,4051392.00
37741,2026-05-06,82.23,4051392.00
37753,2026-05-06,70.17,4051392.00
37756,2026-05-06,43.72,4051392.00
37757,2026-05-06,59.90,4051392.00
37760,2026-05-06,68.81,4051392.00
37765,2026-05-06,40.01,4051392.00
37766,2026-05-06,23.27,4051392.00
37774,2026-05-06,86.93,4051392.00
37777,2026-05-06,34.79,4051392.00
37783,2026-05-06,57.39,4051392.00
37784,2026-05-06,61.69,4051392.00
37787,2026-05-06,65.28,4051392.00
37793,2026-05-06,46.60,4051392.00
37805,2026-05-06,41.25,4051392.00
37821,2026-05-06,88.07,4051392.00
37829,2026-05-06,24.44,4051392.00
37831,2026-05-06,35.28,4051392.00
37855,2026-05-06,150.46,4051392.00
37857,2026-05-06,144.76,4051392.00
37866,2026-05-06,73.11,4051392.00
37867,2026-05-06,39.73,4051392.00
37870,2026-05-06,39.27,4051392.00
37872,2026-05-06,45.84,4051392.00
37881,2026-05-06,32.69,4051392.00
37886,2026-05-06,43.88,4051392.00
37895,2026-05-06,55.22,4051392.00
37903,2026-05-06,112.32,4051392.00
37908,2026-05-06,29.76,4051392.00
37921,2026-05-06,41.34,4051392.00
37929,2026-05-06,79.52,4051392.00
37932,2026-05-06,82.67,4051392.00
37938,2026-05-06,33.03,4051392.00
37939,2026-05-06,31.10,4051392.00
37955,2026-05-06,62.33,4051392.00
37958,2026-05-06,84.58,4051392.00
37978,2026-05-06,53.63,4051392.00
37983,2026-05-06,40.37,4051392.00
37992,2026-05-06,55.94,4051392.00
37993,2026-05-06,68.93,4051392.00
38010,2026-05-06,63.27,4051392.00
38022,2026-05-06,35.51,4051392.00
38024,2026-05-06,131.15,4051392.00
38030,2026-05-06,58.09,4051392.00
38033,2026-05-06,34.20,4051392.00
38049,2026-05-06,46.67,4051392.00
38054,2026-05-06,98.86,4051392.00
38061,2026-05-06,41.27,4051392.00
38077,2026-05-06,22.11,4051392.00
38080,2026-05-06,25.67,4051392.00
38090,2026-05-06,32.72,4051392.00
38093,2026-05-06,32.97,4051392.00
38095,2026-05-06,81.81,4051392.00
38101,2026-05-06,96.41,4051392.00
38102,2026-05-06,37.94,4051392.00
38105,2026-05-06,27.28,4051392.00
38114,2026-05-06,53.57,4051392.00
38125,2026-05-06,148.38,4051392.00
38127,2026-05-06,81.76,4051392.00
38130,2026-05-06,27.86,4051392.00
38132,2026-05-06,23.42,4051392.00
38141,2026-05-06,128.81,4051392.00
38147,2026-05-06,89.52,4051392.00
38148,2026-05-06,146.78,4051392.00
38154,2026-05-06,150.86,4051392.00
38161,2026-05-06,54.60,4051392.00
38168,2026-05-06,48.06,4051392.00
38170,2026-05-06,43.47,4051392.00
38171,2026-05-06,70.59,4051392.00
38175,2026-05-06,41.49,4051392.00
38176,2026-05-06,45.74,4051392.00
38178,2026-05-06,32.45,4051392.00
38183,2026-05-06,45.95,4051392.00
38184,2026-05-06,132.33,4051392.00
38192,2026-05-06,68.93,4051392.00
38210,2026-05-06,97.06,4051392.00
38214,2026-05-06,70.19,4051392.00
38229,2026-05-06,36.93,4051392.00
38230,2026-05-06,123.17,4051392.00
38246,2026-05-06,26.34,4051392.00
38261,2026-05-06,143.44,4051392.00
38267,2026-05-06,77.02,4051392.00
38283,2026-05-06,24.71,4051392.00
38285,2026-05-06,31.40,4051392.00
38292,2026-05-06,30.22,4051392.00
38298,2026-05-06,74.33,4051392.00
38309,2026-05-06,85.74,4051392.00
38317,2026-05-06,22.50,4051392.00
38322,2026-05-06,57.04,4051392.00
38325,2026-05-06,54.72,4051392.00
38326,2026-05-06,36.64,4051392.00
38332,2026-05-06,40.72,4051392.00
38340,2026-05-06,22.67,4051392.00
38341,2026-05-06,67.04,4051392.00
38358,2026-05-06,79.76,4051392.00
38359,2026-05-06,41.91,4051392.00
38363,2026-05-06,47.36,4051392.00
38368,2026-05-06,25.57,4051392.00
38373,2026-05-06,61.97,4051392.00
38382,2026-05-06,74.00,4051392.00
38389,2026-05-06,108.70,4051392.00
38394,2026-05-06,58.87,4051392.00
38403,2026-05-06,28.56,4051392.00
38410,2026-05-06,76.14,4051392.00
38413,2026-05-06,26.18,4051392.00
38447,2026-05-06,76.93,4051392.00
38469,2026-05-06,67.36,4051392.00
